flyid,name,vp1d_10Hz
720575940602564320,,29.966666666666665
720575940602605536,,27.8
720575940602977248,,140.63333333333333
720575940603050668,,34.7
720575940603111392,,17.833333333333332
720575940603231916,,101.2
720575940603317216,,33.1
720575940603455846,,48.96666666666667
720575940603464672,,180.16666666666666
720575940603556198,,3.566666666666667
720575940603642982,,27.866666666666667
720575940603673120,,13.966666666666667
720575940603674656,,39.36666666666667
720575940603721248,,28.7
720575940603751782,,49.63333333333333
720575940603820716,vp1d_1,156.96666666666667
720575940603832288,,4.1
720575940603882720,,37.56666666666667
720575940603883232,,50.13333333333333
720575940603885856,,17.3
720575940603899936,,0.6
720575940603938238,,0.06666666666666667
720575940603984486,,30.0
720575940603985952,,141.4
720575940603988838,,0.06666666666666667
720575940604008672,,34.4
720575940604050110,,33.233333333333334
720575940604093984,,45.3
720575940604103200,,31.866666666666667
720575940604126129,,10.866666666666667
720575940604131296,,37.266666666666666
720575940604132710,,69.86666666666666
720575940604284337,,0.36666666666666664
720575940604341216,,26.266666666666666
720575940604352172,,158.83333333333334
720575940604352689,,4.0
720575940604398816,,103.2
720575940604402092,,54.766666666666666
720575940604403628,,24.566666666666666
720575940604407468,,93.7
720575940604414636,,40.2
720575940604418988,,2.066666666666667
720575940604431584,,99.36666666666666
720575940604456876,,32.63333333333333
720575940604466912,,58.666666666666664
720575940604470240,,13.8
720575940604478176,,45.4
720575940604479590,,61.9
720575940604493024,,68.7
720575940604500448,,11.066666666666666
720575940604552894,,13.1
720575940604557792,,58.1
720575940604568521,,23.233333333333334
720575940604569824,,18.133333333333333
720575940604620512,,22.366666666666667
720575940604626912,,30.0
720575940604630496,,55.4
720575940604663520,,78.73333333333333
720575940604682976,,7.8
720575940604690278,,0.2
720575940604714208,,10.266666666666667
720575940604714464,,125.93333333333334
720575940604735660,,8.9
720575940604737708,,0.4
720575940604766153,,57.9
720575940604783136,,45.53333333333333
720575940604806345,,31.7
720575940604810016,,19.366666666666667
720575940604833196,,41.2
720575940604860332,,16.8
720575940604874208,,78.66666666666667
720575940604880841,,15.366666666666667
720575940604884396,,36.06666666666667
720575940604908972,,52.93333333333333
720575940604911793,,33.6
720575940604924606,,46.7
720575940604931249,,74.43333333333334
720575940604934572,,0.8333333333333334
720575940604935340,,19.333333333333332
720575940604941234,,38.4
720575940604961126,,59.13333333333333
720575940604961894,,34.6
720575940604962918,,43.7
720575940604963686,,45.0
720575940604963942,,38.833333333333336
720575940604974978,,40.766666666666666
720575940604978534,,22.0
720575940604985265,,23.266666666666666
720575940604991264,,54.36666666666667
720575940604994336,,19.733333333333334
720575940604997152,,48.6
720575940604999526,,19.033333333333335
720575940605000550,,9.766666666666667
720575940605007206,,71.26666666666667
720575940605028017,,54.2
720575940605029036,,97.36666666666666
720575940605030316,,22.566666666666666
720575940605031084,,17.833333333333332
720575940605032550,,61.06666666666667
720575940605037996,,5.166666666666667
720575940605039788,,1.7666666666666666
720575940605060798,,60.0
720575940605078560,,95.56666666666666
720575940605083838,,41.666666666666664
720575940605102694,,116.26666666666667
720575940605113376,,37.46666666666667
720575940605154988,,37.266666666666666
720575940605171121,,4.033333333333333
720575940605180337,,49.5
720575940605180849,,22.7
720575940605184102,,43.233333333333334
720575940605196465,,24.6
720575940605197745,,35.6
720575940605221065,,8.533333333333333
720575940605236866,,46.4
720575940605252041,,34.766666666666666
720575940605264305,vp1d_2,156.93333333333334
720575940605280201,,42.53333333333333
720575940605290441,,33.766666666666666
720575940605305777,,13.933333333333334
720575940605309361,,66.56666666666666
720575940605309542,,31.333333333333332
720575940605312945,,44.333333333333336
720575940605338290,,26.966666666666665
720575940605362610,,41.86666666666667
720575940605376800,,15.033333333333333
720575940605383526,,68.2
720575940605391136,,39.56666666666667
720575940605391794,,25.533333333333335
720575940605396926,,37.9
720575940605400096,,106.36666666666666
720575940605407846,,37.7
720575940605410592,,64.0
720575940605411104,,41.266666666666666
720575940605412738,,62.5
720575940605420902,,72.96666666666667
720575940605421442,,54.56666666666667
720575940605427134,,73.6
720575940605431840,,59.5
720575940605451552,,32.56666666666667
720575940605452064,,21.366666666666667
720575940605480806,,22.433333333333334
720575940605488416,,40.36666666666667
720575940605494560,,3.8333333333333335
720575940605507249,,30.2
720575940605513649,,1.8
720575940605520062,,15.466666666666667
720575940605528422,,43.53333333333333
720575940605530336,,0.9666666666666667
720575940605541920,,36.333333333333336
720575940605544370,,39.1
720575940605551038,,37.6
720575940605551718,,25.333333333333332
720575940605552742,,21.366666666666667
720575940605565886,,10.933333333333334
720575940605583136,,38.833333333333336
720575940605606274,,41.1
720575940605619744,,48.666666666666664
720575940605620670,,25.566666666666666
720575940605620926,,59.96666666666667
720575940605621024,,35.36666666666667
720575940605625376,,53.06666666666667
720575940605625958,,44.36666666666667
720575940605627057,,31.433333333333334
720575940605641830,,14.0
720575940605658033,,27.066666666666666
720575940605664446,,12.1
720575940605664702,,70.1
720575940605678368,,59.8
720575940605686886,,14.033333333333333
720575940605688608,,87.46666666666667
720575940605702065,,23.1
720575940605702944,,6.166666666666667
720575940605705650,,63.4
720575940605718449,,51.0
720575940605726385,,43.2
720575940605742002,,20.166666666666668
720575940605758142,,213.8
720575940605841074,,58.7
720575940605842656,,93.6
720575940605877728,,47.86666666666667
720575940605882336,,56.96666666666667
720575940605883569,,179.63333333333333
720575940605891040,,30.266666666666666
720575940605925600,,0.03333333333333333
720575940605927904,,24.333333333333332
720575940605929394,,22.933333333333334
720575940605934001,,32.166666666666664
720575940605947569,,93.2
720575940605957809,,34.2
720575940605992369,,36.63333333333333
720575940605993649,,15.8
720575940605997257,,20.1
720575940606009801,,22.8
720575940606010057,,9.833333333333334
720575940606015154,,9.066666666666666
720575940606039241,,17.7
720575940606046892,,30.2
720575940606056905,,229.93333333333334
720575940606112940,,35.3
720575940606139308,,45.166666666666664
720575940606149321,,43.43333333333333
720575940606179686,,22.0
720575940606185858,,36.5
720575940606195657,,17.366666666666667
720575940606246334,,127.26666666666667
720575940606267659,,86.4
720575940606319794,,4.133333333333334
720575940606331996,,38.96666666666667
720575940606335106,,39.53333333333333
720575940606337312,,78.8
720575940606341250,,42.0
720575940606342089,,8.866666666666667
720575940606347394,,34.233333333333334
720575940606354633,,10.5
720575940606373321,,3.7666666666666666
720575940606385440,,120.33333333333333
720575940606399068,,63.233333333333334
720575940606428850,,0.13333333333333333
720575940606436128,,62.7
720575940606452681,,41.0
720575940606453769,,31.133333333333333
720575940606454108,,43.2
720575940606464102,,0.1
720575940606477660,,28.566666666666666
720575940606483467,,51.0
720575940606483723,,40.6
720575940606498313,,47.46666666666667
720575940606514878,,63.0
720575940606514889,,13.133333333333333
720575940606548914,,0.13333333333333333
720575940606549961,,39.06666666666667
720575940606563249,,24.2
720575940606573490,,22.266666666666666
720575940606590338,,134.1
720575940606602674,,26.0
720575940606611977,,22.5
720575940606621362,,41.36666666666667
720575940606649865,,78.83333333333333
720575940606662322,,48.03333333333333
720575940606663625,,40.63333333333333
720575940606664894,,143.8
720575940606667977,,37.333333333333336
720575940606675804,,46.166666666666664
720575940606679142,,31.733333333333334
720575940606680450,,25.833333333333332
720575940606687499,,65.2
720575940606700043,,17.1
720575940606705073,,64.33333333333333
720575940606715337,,52.96666666666667
720575940606722249,,220.93333333333334
720575940606725833,,45.666666666666664
720575940606726834,,30.433333333333334
720575940606729858,,30.0
720575940606730076,,23.8
720575940606731977,,0.03333333333333333
720575940606745289,,28.0
720575940606747593,,35.86666666666667
720575940606751922,,188.16666666666666
720575940606756030,,23.366666666666667
720575940606756785,,80.9
720575940606757041,,78.9
720575940606761161,,62.8
720575940606762686,,151.26666666666668
720575940606767806,,82.3
720575940606769609,,93.36666666666666
720575940606769854,,110.06666666666666
720575940606773705,,52.6
720575940606775654,,33.53333333333333
720575940606776962,,13.266666666666667
720575940606796722,,19.1
720575940606806473,,29.566666666666666
720575940606833794,,56.333333333333336
720575940606835401,,9.6
720575940606853250,,36.9
720575940606864341,,33.13333333333333
720575940606865330,,6.733333333333333
720575940606891221,,53.46666666666667
720575940606892162,,28.833333333333332
720575940606893186,,13.5
720575940606909195,,40.43333333333333
720575940606940425,,53.5
720575940606941397,,38.46666666666667
720575940606947714,,27.8
720575940606953858,,55.13333333333333
720575940606954114,,55.166666666666664
720575940606954507,,45.13333333333333
720575940606963586,,50.3
720575940606967682,,47.7
720575940606967730,,59.93333333333333
720575940606968450,,15.3
720575940606968962,,36.46666666666667
720575940606987906,,11.733333333333333
720575940606999682,,46.06666666666667
720575940607010825,,25.2
720575940607011458,,0.8666666666666667
720575940607012482,,34.333333333333336
720575940607030281,,0.03333333333333333
720575940607038386,,3.466666666666667
720575940607040881,,48.13333333333333
720575940607041154,,31.1
720575940607043202,,9.833333333333334
720575940607128412,,3.3
720575940607146162,,29.233333333333334
720575940607177906,,44.43333333333333
720575940607180722,,66.7
720575940607185074,,42.2
720575940607206066,,1.0
720575940607208882,,51.56666666666667
720575940607227826,,40.766666666666666
720575940607233458,,15.266666666666667
720575940607249365,,27.433333333333334
720575940607280306,,36.8
720575940607280818,,33.333333333333336
720575940607310531,,28.633333333333333
720575940607337155,,50.833333333333336
720575940607337923,,49.333333333333336
720575940607343829,,0.3
720575940607351747,,28.566666666666666
720575940607352003,,33.266666666666666
720575940607375881,,10.033333333333333
720575940607384242,,2.8333333333333335
720575940607439964,,96.6
720575940607447491,,0.4666666666666667
720575940607451081,,47.166666666666664
720575940607471829,,21.766666666666666
720575940607484099,,74.83333333333333
720575940607539907,,3.1333333333333333
720575940607626453,,24.8
720575940607667723,,54.333333333333336
720575940607674563,,21.166666666666668
720575940607687260,,58.13333333333333
720575940607715420,,40.4
720575940607721923,,29.7
720575940607722179,,27.8
720575940607763467,,21.433333333333334
720575940607774044,,9.466666666666667
