flyid,name,vp3a_10Hz
720575940602564320,,0.5666666666666667
720575940602605536,,0.5
720575940602977248,,2.7666666666666666
720575940603050668,,0.6333333333333333
720575940603111392,,0.3333333333333333
720575940603231916,,2.0
720575940603317216,,0.6333333333333333
720575940603455846,,0.9
720575940603464672,,3.433333333333333
720575940603556198,,0.03333333333333333
720575940603642982,,0.5
720575940603673120,,0.23333333333333334
720575940603674656,,0.7
720575940603721248,,0.5333333333333333
720575940603751782,,0.9333333333333333
720575940603820716,,2.1333333333333333
720575940603832288,,0.03333333333333333
720575940603882720,,0.7333333333333333
720575940603883232,,1.0
720575940603885856,,0.26666666666666666
720575940603984486,,0.5666666666666667
720575940603985952,,2.7666666666666666
720575940604008672,,0.6333333333333333
720575940604050110,,0.6
720575940604093984,,0.8666666666666667
720575940604103200,,0.6
720575940604126129,,0.2
720575940604131296,,0.7
720575940604132710,,1.3333333333333333
720575940604284337,,0.03333333333333333
720575940604341216,,0.5
720575940604352172,,3.1
720575940604352689,,0.06666666666666667
720575940604398816,,2.0
720575940604402092,,1.0333333333333334
720575940604403628,,1.2333333333333334
720575940604407468,,1.8
720575940604414636,,0.8
720575940604431584,,2.0
720575940604456876,,0.6
720575940604466912,,1.1666666666666667
720575940604470240,,0.26666666666666666
720575940604478176,,0.8666666666666667
720575940604479590,,1.1333333333333333
720575940604493024,,1.3
720575940604500448,,0.2
720575940604552894,,0.23333333333333334
720575940604557792,,1.1333333333333333
720575940604568521,,0.4
720575940604569824,,0.26666666666666666
720575940604620512,,0.43333333333333335
720575940604626912,,0.6
720575940604630496,,1.0666666666666667
720575940604663520,,1.4666666666666666
720575940604682976,,0.2
720575940604690278,,0.06666666666666667
720575940604714208,,0.16666666666666666
720575940604714464,,2.3333333333333335
720575940604735660,,0.16666666666666666
720575940604766153,,1.0666666666666667
720575940604783136,,0.9
720575940604806345,,0.5666666666666667
720575940604810016,,0.3333333333333333
720575940604833196,,0.7666666666666667
720575940604860332,,0.3
720575940604874208,,1.5333333333333334
720575940604880841,,0.26666666666666666
720575940604884396,,0.6666666666666666
720575940604908972,,1.0333333333333334
720575940604911793,,0.6666666666666666
720575940604924606,,0.9
720575940604931249,,1.4666666666666666
720575940604934572,,0.03333333333333333
720575940604935340,,0.3333333333333333
720575940604941234,,0.7333333333333333
720575940604961126,,1.1666666666666667
720575940604961894,,0.6333333333333333
720575940604962918,,0.8333333333333334
720575940604963686,,0.8666666666666667
720575940604963942,,0.7333333333333333
720575940604974978,,0.8333333333333334
720575940604978534,,0.43333333333333335
720575940604985265,,0.43333333333333335
720575940604991264,,1.0333333333333334
720575940604994336,,0.36666666666666664
720575940604997152,,0.9333333333333333
720575940604999526,,0.3333333333333333
720575940605000550,,0.2
720575940605007206,,1.3
720575940605028017,,1.0666666666666667
720575940605029036,,1.8666666666666667
720575940605030316,,0.36666666666666664
720575940605031084,,0.3333333333333333
720575940605032550,,1.1
720575940605037996,,0.06666666666666667
720575940605060798,,1.1333333333333333
720575940605078560,,1.8
720575940605083838,,0.8
720575940605102694,,2.3
720575940605113376,,0.6666666666666666
720575940605154988,,0.7
720575940605171121,,0.03333333333333333
720575940605180337,,0.9333333333333333
720575940605180849,,0.43333333333333335
720575940605184102,,0.8
720575940605196465,,0.43333333333333335
720575940605197745,,0.6666666666666666
720575940605221065,,0.13333333333333333
720575940605236866,,0.9
720575940605252041,,0.6666666666666666
720575940605264305,,2.1
720575940605280201,,0.7666666666666667
720575940605290441,,0.6333333333333333
720575940605305777,,0.23333333333333334
720575940605309361,,1.3
720575940605309542,,0.6
720575940605312945,,0.8333333333333334
720575940605338290,,0.5
720575940605362610,,0.7666666666666667
720575940605376800,,0.26666666666666666
720575940605383526,,1.3333333333333333
720575940605391136,,0.7666666666666667
720575940605391794,,0.4666666666666667
720575940605396926,,0.7
720575940605400096,,2.033333333333333
720575940605407846,,0.7
720575940605410592,,1.2
720575940605411104,,0.8333333333333334
720575940605412738,,1.2333333333333334
720575940605420902,,1.3333333333333333
720575940605421442,,1.0666666666666667
720575940605427134,,1.4
720575940605431840,,1.2
720575940605451552,,0.6
720575940605452064,,0.36666666666666664
720575940605480806,,0.36666666666666664
720575940605488416,,0.7666666666666667
720575940605494560,,0.1
720575940605507249,,0.5333333333333333
720575940605513649,,0.03333333333333333
720575940605520062,,0.3
720575940605528422,,0.8666666666666667
720575940605530336,,0.03333333333333333
720575940605541920,,0.6333333333333333
720575940605544370,,0.7333333333333333
720575940605551038,,0.7333333333333333
720575940605551718,,0.4666666666666667
720575940605552742,,0.36666666666666664
720575940605565886,,0.2
720575940605583136,,0.7333333333333333
720575940605606274,,0.7666666666666667
720575940605619744,,0.9333333333333333
720575940605620670,,0.4666666666666667
720575940605620926,,1.1666666666666667
720575940605621024,,0.7
720575940605625376,,1.0
720575940605625958,,0.8
720575940605627057,,0.6
720575940605641830,,0.3
720575940605658033,,0.4666666666666667
720575940605664446,,0.2
720575940605664702,,1.4
720575940605678368,,1.1666666666666667
720575940605686886,,0.26666666666666666
720575940605688608,,1.6333333333333333
720575940605702065,,0.4666666666666667
720575940605702944,,0.06666666666666667
720575940605705650,,1.2
720575940605718449,,1.0
720575940605726385,,0.8333333333333334
720575940605742002,,0.36666666666666664
720575940605758142,,4.1
720575940605841074,,1.1333333333333333
720575940605842656,,1.7333333333333334
720575940605877728,,0.9666666666666667
720575940605882336,,1.1
720575940605883569,,3.466666666666667
720575940605891040,,0.5333333333333333
720575940605927904,,0.43333333333333335
720575940605929394,,0.43333333333333335
720575940605934001,,0.6
720575940605947569,,1.7
720575940605957809,,0.7
720575940605992369,,0.6666666666666666
720575940605993649,,0.3
720575940605997257,,0.3333333333333333
720575940606009801,,0.4
720575940606010057,,0.13333333333333333
720575940606015154,,0.13333333333333333
720575940606039241,,0.3
720575940606046892,,0.6
720575940606056905,,4.633333333333334
720575940606112940,,0.6666666666666666
720575940606139308,,0.9
720575940606149321,,0.8333333333333334
720575940606179686,,0.4
720575940606185858,,0.6333333333333333
720575940606195657,,0.3333333333333333
720575940606246334,,2.466666666666667
720575940606267659,,1.7
720575940606319794,,0.06666666666666667
720575940606331996,,0.7
720575940606335106,,0.7666666666666667
720575940606337312,,1.5
720575940606341250,,0.8
720575940606342089,,0.1
720575940606347394,,0.6333333333333333
720575940606354633,,0.23333333333333334
720575940606373321,,0.03333333333333333
720575940606385440,,2.3333333333333335
720575940606399068,,1.2
720575940606436128,,1.2
720575940606452681,,0.7333333333333333
720575940606453769,,0.5666666666666667
720575940606454108,,0.8
720575940606477660,,0.5
720575940606483467,,0.9333333333333333
720575940606483723,,0.7666666666666667
720575940606498313,,0.9
720575940606514878,,1.1333333333333333
720575940606514889,,0.26666666666666666
720575940606549961,,0.7333333333333333
720575940606563249,,0.4666666666666667
720575940606573490,,0.36666666666666664
720575940606590338,,2.533333333333333
720575940606602674,,0.4666666666666667
720575940606611977,,0.43333333333333335
720575940606621362,,0.8
720575940606649865,,1.5
720575940606662322,,0.9333333333333333
