flyid,name,vp1m_5Hz
720575940602564320,,14.866666666666667
720575940602605536,,13.966666666666667
720575940602977248,,72.06666666666666
720575940603050668,,17.233333333333334
720575940603111392,,9.066666666666666
720575940603231916,,51.7
720575940603317216,,16.666666666666668
720575940603455846,,24.666666666666668
720575940603464672,,91.26666666666667
720575940603556198,,1.7
720575940603642982,,14.0
720575940603673120,,7.066666666666666
720575940603674656,,20.0
720575940603721248,,14.566666666666666
720575940603751782,,25.233333333333334
720575940603820716,,54.7
720575940603832288,,2.033333333333333
720575940603882720,,19.033333333333335
720575940603883232,,25.533333333333335
720575940603885856,,8.5
720575940603899936,,0.3333333333333333
720575940603938238,,0.13333333333333333
720575940603984486,,15.233333333333333
720575940603985952,,72.46666666666667
720575940603988838,,0.03333333333333333
720575940604008672,,17.366666666666667
720575940604050110,,16.933333333333334
720575940604093984,,23.066666666666666
720575940604103200,,16.033333333333335
720575940604126129,,5.466666666666667
720575940604131296,,19.266666666666666
720575940604132710,,35.733333333333334
720575940604284337,,0.23333333333333334
720575940604341216,,13.133333333333333
720575940604352172,,80.4
720575940604352689,,2.3
720575940604398816,,52.8
720575940604402092,,27.866666666666667
720575940604403628,,12.8
720575940604407468,,47.6
720575940604414636,,20.5
720575940604418988,,1.1333333333333333
720575940604431584,,51.06666666666667
720575940604456876,,16.8
720575940604466912,,30.0
720575940604470240,,7.3
720575940604478176,,23.0
720575940604479590,,31.433333333333334
720575940604493024,,35.06666666666667
720575940604500448,,5.533333333333333
720575940604552894,,6.666666666666667
720575940604557792,,29.6
720575940604568521,,11.766666666666667
720575940604569824,,9.5
720575940604620512,,11.333333333333334
720575940604626912,,15.366666666666667
720575940604630496,,28.2
720575940604663520,,40.03333333333333
720575940604682976,,4.166666666666667
720575940604690278,,0.2
720575940604714208,,5.066666666666666
720575940604714464,,64.5
720575940604735660,,4.433333333333334
720575940604737708,,0.3
720575940604766153,,29.166666666666668
720575940604770249,,0.03333333333333333
720575940604783136,,23.5
720575940604806345,,16.033333333333335
720575940604810016,,10.0
720575940604833196,,21.166666666666668
720575940604860332,,8.366666666666667
720575940604874208,,39.733333333333334
720575940604880841,,7.566666666666666
720575940604884396,,18.066666666666666
720575940604908972,,27.166666666666668
720575940604911793,,17.533333333333335
720575940604924606,,23.933333333333334
720575940604931249,,38.1
720575940604934572,,0.6666666666666666
720575940604935340,,9.033333333333333
720575940604941234,,19.333333333333332
720575940604961126,,30.1
720575940604961894,,17.633333333333333
720575940604962918,,22.066666666666666
720575940604963686,,23.133333333333333
720575940604963942,,19.633333333333333
720575940604974978,,21.0
720575940604978534,,11.2
720575940604985265,,11.733333333333333
720575940604991264,,27.933333333333334
720575940604994336,,10.1
720575940604997152,,24.533333333333335
720575940604999526,,9.566666666666666
720575940605000550,,4.866666666666666
720575940605007206,,36.1
720575940605028017,,27.433333333333334
720575940605029036,,49.833333333333336
720575940605030316,,11.433333333333334
720575940605031084,,9.066666666666666
720575940605032550,,30.9
720575940605037996,,3.033333333333333
720575940605039788,,0.9666666666666667
720575940605060798,,30.533333333333335
720575940605078560,,48.3
720575940605083838,,21.1
720575940605102694,,59.56666666666667
720575940605113376,,18.866666666666667
720575940605154988,,18.7
720575940605171121,,1.9666666666666666
720575940605180337,,25.033333333333335
720575940605180849,,11.4
720575940605184102,,21.766666666666666
720575940605196465,,12.2
720575940605197745,,18.066666666666666
720575940605221065,,4.166666666666667
720575940605236866,,23.766666666666666
720575940605252041,,17.466666666666665
720575940605264305,,54.333333333333336
720575940605280201,,21.333333333333332
720575940605290441,,17.166666666666668
720575940605305777,,6.966666666666667
720575940605309361,,33.5
720575940605309542,,16.033333333333335
720575940605312945,,22.466666666666665
720575940605338290,,13.633333333333333
720575940605362610,,21.233333333333334
720575940605376800,,7.633333333333334
720575940605383526,,34.9
720575940605391136,,20.4
720575940605391794,,12.933333333333334
720575940605396926,,19.2
720575940605400096,,53.6
720575940605407846,,19.033333333333335
720575940605410592,,32.5
720575940605411104,,20.8
720575940605412738,,31.933333333333334
720575940605420902,,37.166666666666664
720575940605421442,,27.933333333333334
720575940605427134,,37.03333333333333
720575940605431840,,30.366666666666667
720575940605451552,,16.3
720575940605452064,,10.7
720575940605480806,,11.233333333333333
720575940605488416,,20.466666666666665
720575940605494560,,1.9333333333333333
720575940605507249,,15.3
720575940605513649,,1.2666666666666666
720575940605520062,,7.933333333333334
720575940605528422,,22.033333333333335
720575940605530336,,0.4666666666666667
720575940605541920,,18.266666666666666
720575940605544370,,19.7
720575940605551038,,19.033333333333335
720575940605551718,,12.7
720575940605552742,,10.8
720575940605565886,,5.3
720575940605583136,,19.3
720575940605606274,,20.766666666666666
720575940605619744,,24.833333333333332
720575940605620670,,12.9
720575940605620926,,30.5
720575940605621024,,18.133333333333333
720575940605625376,,27.066666666666666
720575940605625958,,23.066666666666666
720575940605627057,,15.966666666666667
720575940605641830,,7.466666666666667
720575940605658033,,13.333333333333334
720575940605664446,,6.066666666666666
720575940605664702,,35.96666666666667
720575940605678368,,30.633333333333333
720575940605686886,,7.033333333333333
720575940605688608,,44.63333333333333
720575940605702065,,12.033333333333333
720575940605702944,,2.6333333333333333
720575940605705650,,32.5
720575940605718449,,26.033333333333335
720575940605726385,,21.9
720575940605742002,,10.233333333333333
720575940605758142,,108.03333333333333
720575940605777841,,0.06666666666666667
720575940605841074,,29.9
720575940605842656,,47.2
720575940605877728,,24.533333333333335
720575940605882336,,29.133333333333333
720575940605883569,,91.1
720575940605891040,,15.3
720575940605927904,,12.266666666666667
720575940605929394,,11.533333333333333
720575940605934001,,16.133333333333333
720575940605947569,,47.3
720575940605957809,,17.5
720575940605992369,,18.633333333333333
720575940605993649,,8.0
720575940605997257,,10.1
720575940606009801,,11.133333333333333
720575940606010057,,5.1
720575940606015154,,4.766666666666667
720575940606039241,,8.866666666666667
720575940606046892,,15.433333333333334
720575940606056905,,118.3
720575940606112940,,17.8
720575940606139308,,22.966666666666665
720575940606149321,,22.266666666666666
720575940606179686,,11.066666666666666
720575940606185858,,18.133333333333333
720575940606195657,,8.6
720575940606246334,,64.46666666666667
720575940606267659,,44.166666666666664
720575940606319794,,2.3333333333333335
720575940606331996,,19.566666666666666
720575940606335106,,20.2
720575940606337312,,39.833333333333336
720575940606341250,,21.2
720575940606342089,,4.2
720575940606347394,,17.633333333333333
720575940606354633,,5.366666666666666
720575940606373321,,1.8666666666666667
720575940606385440,,61.03333333333333
720575940606399068,,31.933333333333334
720575940606436128,,31.933333333333334
720575940606452681,,20.666666666666668
720575940606453769,,15.833333333333334
720575940606454108,,21.633333333333333
720575940606464102,,0.06666666666666667
720575940606477660,,14.433333333333334
720575940606483467,,25.833333333333332
720575940606483723,,20.5
720575940606498313,,24.133333333333333
720575940606514878,,31.866666666666667
720575940606514889,,6.6
720575940606548914,,0.03333333333333333
720575940606549961,,19.766666666666666
720575940606563249,,12.3
720575940606573490,,11.1
720575940606590338,,68.1
720575940606602674,,13.333333333333334
720575940606611977,,11.566666666666666
720575940606621362,,21.066666666666666
720575940606649865,,39.8
720575940606662322,,24.366666666666667
720575940606663625,,20.833333333333332
720575940606664894,,72.8
720575940606667977,,18.6
720575940606675804,,23.666666666666668
720575940606679142,,16.033333333333335
720575940606680450,,12.9
720575940606687499,,33.2
720575940606700043,,8.566666666666666
720575940606705073,,32.7
720575940606715337,,27.0
720575940606722249,,112.03333333333333
720575940606725833,,22.733333333333334
720575940606726834,,15.866666666666667
720575940606729858,,15.2
720575940606730076,,12.033333333333333
720575940606745289,,14.233333333333333
720575940606747593,,18.166666666666668
720575940606751922,,95.93333333333334
720575940606756030,,11.6
720575940606756785,,41.0
720575940606757041,,40.36666666666667
720575940606761161,,31.666666666666668
720575940606762686,,77.56666666666666
720575940606767806,,42.233333333333334
720575940606769609,,47.8
720575940606769854,,56.43333333333333
720575940606773705,,26.866666666666667
720575940606775654,,17.2
720575940606776962,,7.4
720575940606796722,,9.8
720575940606806473,,15.366666666666667
720575940606833794,,28.566666666666666
720575940606835401,,4.9
720575940606853250,,18.766666666666666
720575940606864341,,16.8
720575940606865330,,3.1
720575940606891221,,27.033333333333335
720575940606892162,,14.5
720575940606893186,,6.566666666666666
720575940606909195,,20.4
720575940606940425,,27.3
720575940606941397,,19.366666666666667
720575940606947714,,14.1
720575940606953858,,28.033333333333335
720575940606954114,,27.9
720575940606954507,,23.0
720575940606963586,,25.366666666666667
720575940606967682,,24.066666666666666
720575940606967730,,30.366666666666667
720575940606968450,,7.8
720575940606968962,,18.466666666666665
720575940606987906,,5.833333333333333
720575940606999682,,23.333333333333332
720575940607010825,,12.633333333333333
720575940607011458,,0.7
720575940607012482,,17.4
720575940607038386,,0.9
720575940607040881,,24.566666666666666
720575940607041154,,15.833333333333334
720575940607043202,,4.533333333333333
720575940607128412,,1.7
720575940607146162,,14.866666666666667
720575940607177906,,22.666666666666668
720575940607180722,,34.03333333333333
720575940607185074,,21.466666666666665
720575940607206066,,0.8
720575940607208882,,26.366666666666667
720575940607227826,,20.3
720575940607233458,,7.633333333333334
720575940607249365,,13.833333333333334
720575940607280306,,18.766666666666666
720575940607280818,,16.666666666666668
720575940607310531,,14.333333333333334
720575940607337155,,25.733333333333334
720575940607337923,,24.933333333333334
720575940607343829,,0.16666666666666666
720575940607351747,,14.366666666666667
720575940607352003,,16.766666666666666
720575940607375881,,5.066666666666666
720575940607384242,,1.5
720575940607439964,,49.233333333333334
720575940607447491,,0.16666666666666666
720575940607451081,,23.966666666666665
720575940607471829,,11.0
720575940607484099,,37.7
720575940607539907,,1.8666666666666667
720575940607626453,,12.533333333333333
720575940607667723,,27.333333333333332
720575940607674563,,10.766666666666667
720575940607687260,,29.166666666666668
720575940607715420,,20.433333333333334
720575940607721923,,15.0
720575940607722179,,14.033333333333333
720575940607763467,,10.966666666666667
720575940607774044,,5.266666666666667
720575940607792139,,18.0
720575940607793675,,17.333333333333332
720575940607804939,,13.6
720575940607809547,,27.966666666666665
720575940607814492,,37.333333333333336
720575940607828233,,8.966666666666667
720575940607869788,,16.5
720575940607896265,,28.333333333333332
720575940607896843,,8.2
720575940607900867,,35.0
720575940607930716,,9.666666666666666
720575940607932885,,16.133333333333333
720575940607935154,,17.4
720575940607948483,,14.166666666666666
720575940607971908,,23.266666666666666
720575940607978820,,16.3
720575940607981636,,19.0
720575940607982428,,7.7
720575940607984651,,21.433333333333334
720575940607993668,,15.433333333333334
720575940608027915,,4.833333333333333
720575940608059484,,43.233333333333334
720575940608071435,,29.833333333333332
720575940608074370,,0.9
720575940608098261,,3.9
720575940608116316,,0.13333333333333333
720575940608124338,,95.3
720575940608130606,,28.6
720575940608140380,,1.0
720575940608144732,,15.4
720575940608145877,,28.266666666666666
720575940608152021,,10.233333333333333
720575940608158300,,25.166666666666668
720575940608158677,,9.6
720575940608168028,,0.1
720575940608176452,,27.7
720575940608176514,,14.2
720575940608177929,,24.633333333333333
720575940608177988,,10.033333333333333
720575940608186498,,4.7
720575940608188427,,40.4
720575940608192860,,31.1
720575940608199748,,71.06666666666666
720575940608200713,,39.13333333333333
720575940608207317,,8.433333333333334
720575940608214281,,16.866666666666667
720575940608235529,,32.733333333333334
720575940608237065,,17.133333333333333
720575940608241365,,86.83333333333333
720575940608252082,,82.7
720575940608285570,,30.333333333333332
720575940608286556,,13.166666666666666
720575940608293129,,105.0
720575940608295032,,16.166666666666668
720575940608328387,,9.866666666666667
720575940608328713,,14.933333333333334
720575940608336514,,3.7666666666666666
720575940608336907,,0.7
720575940608339209,,5.2
720575940608341806,,51.03333333333333
720575940608344331,,21.733333333333334
720575940608344412,,28.5
720575940608345778,,100.23333333333333
720575940608345867,,7.8
