flyid,name,vp1m_20Hz
720575940602564320,,36.43333333333333
720575940602605536,,33.96666666666667
720575940602977248,,171.83333333333334
720575940603050668,,42.53333333333333
720575940603111392,,21.866666666666667
720575940603231916,,123.53333333333333
720575940603317216,,40.166666666666664
720575940603455846,,59.333333333333336
720575940603464672,,218.33333333333334
720575940603556198,,4.266666666666667
720575940603642982,,33.766666666666666
720575940603673120,,17.133333333333333
720575940603674656,,47.833333333333336
720575940603721248,,35.06666666666667
720575940603751782,,60.56666666666667
720575940603820716,,130.56666666666666
720575940603832288,,4.733333333333333
720575940603882720,,45.8
720575940603883232,,61.13333333333333
720575940603885856,,20.666666666666668
720575940603899936,,0.5
720575940603938238,,0.43333333333333335
720575940603984486,,36.86666666666667
720575940603985952,,172.8
720575940604008672,,41.86666666666667
720575940604050110,,40.6
720575940604088288,,0.03333333333333333
720575940604093984,,55.266666666666666
720575940604103200,,38.833333333333336
720575940604126129,,13.0
720575940604131296,,45.96666666666667
720575940604132710,,85.36666666666666
720575940604284337,,0.6333333333333333
720575940604341216,,31.566666666666666
720575940604352172,,192.7
720575940604352689,,5.466666666666667
720575940604398816,,125.9
720575940604402092,,67.03333333333333
720575940604403628,,30.133333333333333
720575940604407468,,113.66666666666667
720575940604414636,,50.46666666666667
720575940604418988,,3.2666666666666666
720575940604431584,,121.26666666666667
720575940604456876,,39.93333333333333
720575940604466912,,71.73333333333333
720575940604470240,,16.6
720575940604478176,,55.4
720575940604479590,,75.73333333333333
720575940604493024,,83.93333333333334
720575940604500448,,13.266666666666667
720575940604552894,,16.0
720575940604557792,,70.86666666666666
720575940604568521,,28.833333333333332
720575940604569824,,22.033333333333335
720575940604620512,,27.666666666666668
720575940604626912,,37.2
720575940604630496,,67.63333333333334
720575940604663520,,95.36666666666666
720575940604682976,,9.166666666666666
720575940604690278,,0.2
720575940604714208,,12.5
720575940604714464,,153.4
720575940604735660,,10.366666666666667
720575940604737708,,0.6333333333333333
720575940604766153,,70.26666666666667
720575940604770249,,0.03333333333333333
720575940604783136,,56.166666666666664
720575940604806345,,38.766666666666666
720575940604810016,,24.6
720575940604833196,,50.46666666666667
720575940604860332,,20.533333333333335
720575940604874208,,93.7
720575940604880841,,18.4
720575940604884396,,43.6
720575940604908972,,65.23333333333333
720575940604911793,,43.13333333333333
720575940604924606,,57.333333333333336
720575940604931249,,91.13333333333334
720575940604934572,,1.1333333333333333
720575940604935340,,21.6
720575940604941234,,46.46666666666667
720575940604961126,,71.83333333333333
720575940604961894,,42.1
720575940604962918,,52.833333333333336
720575940604963686,,55.43333333333333
720575940604963942,,47.233333333333334
720575940604974978,,50.06666666666667
720575940604978534,,26.9
720575940604985265,,28.4
720575940604991264,,66.3
720575940604994336,,24.133333333333333
720575940604997152,,59.166666666666664
720575940604999526,,23.233333333333334
720575940605000550,,11.8
720575940605007206,,86.4
720575940605028017,,65.76666666666667
720575940605029036,,119.33333333333333
720575940605030316,,27.966666666666665
720575940605031084,,21.7
720575940605032550,,74.6
720575940605037996,,7.166666666666667
720575940605039788,,2.3666666666666667
720575940605060798,,73.03333333333333
720575940605078560,,116.23333333333333
720575940605083838,,50.666666666666664
720575940605102694,,141.8
720575940605113376,,45.56666666666667
720575940605154988,,45.333333333333336
720575940605171121,,5.133333333333334
720575940605180337,,60.36666666666667
720575940605180849,,27.766666666666666
720575940605184102,,52.13333333333333
720575940605196465,,29.433333333333334
720575940605197745,,43.53333333333333
720575940605221065,,10.266666666666667
720575940605236866,,56.56666666666667
720575940605252041,,42.2
720575940605264305,,130.03333333333333
720575940605280201,,51.9
720575940605290441,,41.36666666666667
720575940605305777,,17.033333333333335
720575940605309361,,79.93333333333334
720575940605309542,,38.266666666666666
720575940605312945,,54.0
720575940605338290,,33.06666666666667
720575940605362610,,51.13333333333333
720575940605376800,,18.366666666666667
720575940605383526,,83.46666666666667
720575940605391136,,48.4
720575940605391794,,30.966666666666665
720575940605396926,,45.36666666666667
720575940605400096,,128.5
720575940605407846,,46.1
720575940605410592,,77.36666666666666
720575940605411104,,50.266666666666666
720575940605412738,,76.6
720575940605420902,,88.63333333333334
720575940605421442,,66.63333333333334
720575940605427134,,89.1
720575940605431840,,72.66666666666667
720575940605451552,,39.6
720575940605452064,,25.733333333333334
720575940605480806,,27.666666666666668
720575940605488416,,49.233333333333334
720575940605494560,,4.4
720575940605507249,,37.06666666666667
720575940605513649,,2.7333333333333334
720575940605520062,,18.9
720575940605528422,,52.4
720575940605530336,,1.3
720575940605541920,,44.06666666666667
720575940605544370,,47.56666666666667
720575940605551038,,45.733333333333334
720575940605551718,,30.9
720575940605552742,,26.1
720575940605565886,,13.433333333333334
720575940605583136,,47.43333333333333
720575940605597216,,0.03333333333333333
720575940605606274,,50.13333333333333
720575940605619744,,59.4
720575940605620670,,31.166666666666668
720575940605620926,,72.93333333333334
720575940605621024,,43.43333333333333
720575940605625376,,65.0
720575940605625958,,54.96666666666667
720575940605627057,,38.5
