flyid,name,vp3a_125Hz
720575940602564320,,37.53333333333333
720575940602605536,,34.733333333333334
720575940602977248,,178.6
720575940603050668,,43.46666666666667
720575940603111392,,22.666666666666668
720575940603231916,,127.5
720575940603317216,,41.46666666666667
720575940603455846,,61.8
720575940603464672,,227.76666666666668
720575940603492012,,0.03333333333333333
720575940603556198,,4.366666666666666
720575940603642982,,35.233333333333334
720575940603673120,,17.633333333333333
720575940603674656,,49.8
720575940603721248,,36.46666666666667
720575940603751782,,63.0
720575940603820716,,134.86666666666667
720575940603832288,,5.1
720575940603882720,,47.56666666666667
720575940603883232,,63.43333333333333
720575940603885856,,21.433333333333334
720575940603899936,,0.9
720575940603938238,,0.4666666666666667
720575940603984486,,38.13333333333333
720575940603985952,,178.53333333333333
720575940604008672,,43.46666666666667
720575940604050110,,42.13333333333333
720575940604093984,,57.0
720575940604103200,,40.333333333333336
720575940604126129,,14.0
720575940604131296,,47.2
720575940604132710,,88.33333333333333
720575940604284337,,0.7333333333333333
720575940604341216,,32.63333333333333
720575940604352172,,200.43333333333334
720575940604352689,,5.466666666666667
720575940604398816,,130.43333333333334
720575940604402092,,68.93333333333334
720575940604403628,,69.26666666666667
720575940604407468,,118.53333333333333
720575940604414636,,45.93333333333333
720575940604418988,,2.033333333333333
720575940604431584,,125.66666666666667
720575940604456876,,41.63333333333333
720575940604466912,,74.03333333333333
720575940604470240,,17.133333333333333
720575940604478176,,57.5
720575940604479590,,78.26666666666667
720575940604493024,,87.16666666666667
720575940604500448,,14.2
720575940604552894,,16.866666666666667
720575940604557792,,73.4
720575940604568521,,29.466666666666665
720575940604569824,,23.0
720575940604620512,,28.6
720575940604626912,,38.233333333333334
720575940604630496,,70.13333333333334
720575940604663520,,99.96666666666667
720575940604682976,,10.533333333333333
720575940604690278,,0.36666666666666664
720575940604714208,,13.166666666666666
720575940604714464,,160.1
720575940604735660,,10.366666666666667
720575940604737708,,0.13333333333333333
720575940604766153,,73.16666666666667
720575940604783136,,58.63333333333333
720575940604806345,,40.06666666666667
720575940604808736,,0.03333333333333333
720575940604810016,,25.366666666666667
720575940604833196,,52.2
720575940604860332,,21.2
720575940604874208,,97.33333333333333
720575940604880841,,19.666666666666668
720575940604884396,,45.166666666666664
720575940604908972,,67.46666666666667
720575940604911793,,45.43333333333333
720575940604924606,,59.233333333333334
720575940604931249,,94.4
720575940604934572,,1.3333333333333333
720575940604935340,,22.633333333333333
720575940604941234,,48.46666666666667
720575940604961126,,74.7
720575940604961894,,43.666666666666664
720575940604962918,,54.7
720575940604963686,,56.733333333333334
720575940604963942,,48.96666666666667
720575940604974978,,51.7
720575940604978534,,27.933333333333334
