flyid,name,vp5_200Hz
720575940602564320,,37.96666666666667
720575940602605536,,35.166666666666664
720575940602977248,,180.1
720575940603050668,,43.5
720575940603111392,,22.7
720575940603231916,,127.93333333333334
720575940603317216,,41.46666666666667
720575940603455846,,62.1
720575940603464672,,229.56666666666666
720575940603492012,,0.03333333333333333
720575940603556198,,4.566666666666666
720575940603642982,,35.4
720575940603673120,,17.633333333333333
720575940603674656,,50.03333333333333
720575940603721248,,36.6
720575940603751782,,63.46666666666667
720575940603820716,,134.7
720575940603832288,,5.566666666666666
720575940603882720,,47.53333333333333
720575940603883232,,63.5
720575940603885856,,22.566666666666666
720575940603899936,,0.5666666666666667
720575940603938238,,0.3333333333333333
720575940603984486,,38.2
720575940603985952,,178.83333333333334
720575940603988838,,0.03333333333333333
720575940604008672,,43.8
720575940604050110,,42.3
720575940604088288,,0.03333333333333333
720575940604093984,,57.166666666666664
720575940604103200,,40.4
720575940604126129,,14.0
720575940604131296,,47.733333333333334
720575940604132710,,88.46666666666667
720575940604341216,,33.13333333333333
720575940604352172,,201.73333333333332
720575940604352689,,6.033333333333333
720575940604398816,,130.23333333333332
720575940604402092,,68.96666666666667
720575940604403628,,100.23333333333333
720575940604407468,,119.06666666666666
720575940604414636,,121.56666666666666
720575940604418988,,5.466666666666667
720575940604431584,,125.9
720575940604456876,,39.8
720575940604466912,,74.23333333333333
720575940604470240,,16.666666666666668
720575940604478176,,57.8
720575940604479590,,78.83333333333333
720575940604493024,,87.06666666666666
720575940604500448,,14.066666666666666
720575940604552894,,16.733333333333334
720575940604557792,,73.36666666666666
720575940604568521,,30.033333333333335
720575940604569824,,23.3
720575940604620512,,28.4
720575940604626912,,38.3
720575940604630496,,70.53333333333333
720575940604663520,,101.13333333333334
720575940604682976,,10.166666666666666
720575940604690278,,0.4666666666666667
720575940604714208,,13.1
720575940604714464,,162.13333333333333
720575940604735660,,8.2
720575940604737708,,0.6666666666666666
720575940604766153,,73.5
720575940604783136,,57.733333333333334
720575940604806345,,40.4
720575940604810016,,25.633333333333333
720575940604833196,,52.166666666666664
720575940604860332,,21.533333333333335
720575940604874208,,98.33333333333333
720575940604880841,,19.966666666666665
720575940604884396,,45.6
720575940604908972,,68.56666666666666
720575940604911793,,45.3
720575940604924606,,59.266666666666666
720575940604931249,,94.06666666666666
