flyid,name,vp1d_5Hz
720575940602564320,,9.378995444905362
720575940602605536,,8.673651031844795
720575940602977248,,43.665343491403135
720575940603050668,,10.91690839427028
720575940603111392,,5.731104217823607
720575940603231916,,32.32205989035283
720575940603317216,,10.491054390394808
720575940603455846,,15.474710551951098
720575940603464672,,57.17230292914762
720575940603556198,,1.1455226851626386
720575940603642982,,8.74680894193229
720575940603673120,,4.160128203152718
720575940603674656,,12.455476261022254
720575940603721248,,8.939550075678055
720575940603751782,,15.669361470362755
720575940603820716,vp1d_1,47.65403095926584
720575940603832288,,1.453348623772776
720575940603882720,,11.853550804154283
720575940603883232,,15.90195655327426
720575940603885856,,5.493834928556028
720575940603899936,,0.1795054935711501
720575940603938238,,0.1795054935711501
720575940603984486,,9.539916142189094
720575940603985952,,44.761950607879264
720575940604008672,,10.742697778284354
720575940604050110,,10.580957738629648
720575940604093984,,14.36357275270405
720575940604103200,,10.142101469726192
720575940604126129,,3.387722932393773
720575940604131296,,11.692542732680327
720575940604132710,,22.273277461767695
720575940604284337,,0.1795054935711501
720575940604341216,,8.239741096256202
720575940604352172,,50.20274450222372
720575940604352689,,1.498517786199268
720575940604398816,,32.83994857216165
720575940604402092,,17.207233621035343
720575940604403628,,8.180192880094918
720575940604407468,,29.660017981563442
720575940604414636,,12.505287770468225
720575940604418988,,1.0482790129010928
720575940604431584,,31.303602916526327
720575940604456876,,10.478337442340532
720575940604466912,,18.478967022596862
720575940604470240,,4.664761515876241
720575940604478176,,14.46743469543466
720575940604479590,,19.52038820196862
720575940604493024,,21.83381678854056
720575940604500448,,3.4480268109295333
720575940604552894,,4.119870548128101
720575940604557792,,18.422329446142857
720575940604568521,,7.401501349200866
720575940604569824,,5.601983775612191
720575940604620512,,6.962518701351305
720575940604626912,,9.643420324529856
720575940604630496,,17.46173594526679
720575940604663520,,24.724728961552277
720575940604682976,,2.523005262688834
720575940604690278,,0.1795054935711501
720575940604714208,,3.1799720473963635
720575940604714464,,39.98895680893247
720575940604735660,,3.335998934185814
720575940604737708,,0.24944382578492943
720575940604766153,,18.289067772852718
720575940604783136,,14.432832939747712
720575940604806345,,9.806120537705011
720575940604810016,,6.112737157407928
720575940604833196,,12.998675146166075
720575940604860332,,5.424327915358116
720575940604874208,,24.705847261101745
720575940604880841,,5.075978285567774
720575940604884396,,11.344896062400338
720575940604908972,,16.67679692133821
720575940604911793,,10.776775440218142
720575940604924606,,14.963065639545041
720575940604931249,,23.63906841556061
720575940604934572,,0.24944382578492943
720575940604935340,,6.129074608418105
720575940604941234,,12.119268404762172
720575940604961126,,18.763321193813802
720575940604961894,,10.91690839427028
720575940604962918,,13.658086737655951
720575940604963686,,14.524653371270363
720575940604963942,,12.189977668378049
720575940604974978,,12.985846996720017
720575940604978534,,6.962518701351305
720575940604985265,,7.298782242417034
720575940604991264,,17.311171730032214
720575940604994336,,6.359944094792727
720575940604997152,,15.402344698850957
720575940604999526,,6.167657578043709
720575940605000550,,3.0120129850686594
720575940605007206,,22.901746658279144
720575940605028017,,16.975832494722873
720575940605029036,,30.83016199906982
720575940605030316,,7.1805292284064945
720575940605031084,,5.5301195486374635
720575940605032550,,19.167130429171937
720575940605037996,,1.4079141387961918
720575940605039788,,0.5416025603090638
720575940605060798,,18.917951498216947
720575940605078560,,30.243383114695057
720575940605083838,,13.194316958448438
720575940605102694,,36.81660253502788
720575940605113376,,11.783274398721078
720575940605154988,,11.763455652523577
720575940605171121,,1.4772346537440226
720575940605180337,,15.59804118756227
720575940605180849,,7.135280108182314
720575940605184102,,13.497365998182346
720575940605196465,,7.737355275975549
720575940605197745,,11.418357539019738
720575940605221065,,2.7438820836342237
720575940605236866,,14.699546478264782
720575940605252041,,11.07895903654009
720575940605264305,vp1d_2,46.937357782000845
720575940605280201,,13.49489615455496
720575940605290441,,10.580957738629648
720575940605305777,,4.382921400162225
720575940605309361,,21.071439332792522
720575940605309542,,9.982429007455494
720575940605312945,,14.027789878982679
720575940605338290,,8.588105469517453
720575940605362610,,13.23060425259893
720575940605376800,,4.754530003644477
720575940605383526,,21.661948204166677
720575940605391136,,12.841296230867382
720575940605391794,,8.073550781547251
720575940605396926,,12.460827509528501
720575940605400096,,33.66098962036355
720575940605407846,,11.603878661895772
720575940605410592,,20.041096665491022
720575940605411104,,12.790447824668046
720575940605412738,,19.82784237715575
720575940605420902,,23.02597567000268
720575940605421442,,17.276477264380794
720575940605427134,,23.172517246849882
720575940605431840,,18.917951498216947
720575940605451552,,10.15523947964246
720575940605452064,,6.696267617113282
720575940605480806,,6.94334213473598
720575940605488416,,12.7015309663398
720575940605494560,,1.1742609969205688
720575940605507249,,9.47042179044254
720575940605513649,,0.7483314773547881
720575940605520062,,4.821710162264928
720575940605528422,,13.760652439312445
720575940605530336,,0.3958114029012639
720575940605541920,,11.415437890077726
720575940605544370,,12.292771136819486
720575940605551038,,11.853550804154283
720575940605551718,,8.073550781547251
720575940605552742,,6.799428080524288
720575940605565886,,3.4480268109295333
720575940605583136,,11.989810488725645
720575940605606274,,12.894443247642245
720575940605619744,,15.402344698850957
720575940605620670,,7.932773089461773
720575940605620926,,18.990319171151974
720575940605621024,,11.205157542647742
720575940605625376,,16.75062187900298
720575940605625958,,13.956121715338158
720575940605627057,,9.806120537705011
720575940605641830,,4.543738059742831
720575940605658033,,8.398147943974847
720575940605664446,,3.8535697735995385
720575940605664702,,22.346264912856366
720575940605678368,,19.00961744895345
720575940605686886,,4.558386654167117
720575940605688608,,28.141724656933643
720575940605702065,,7.125930738429113
720575940605702944,,1.9947152400502908
720575940605705650,,20.03277869448525
720575940605718449,,16.165670072375253
720575940605726385,,13.833493974970875
720575940605742002,,6.359944094792727
720575940605758142,,67.5733675348506
720575940605841074,,18.582070211182963
720575940605842656,,29.35907961015733
720575940605877728,,15.223556308125469
720575940605882336,,18.015703026958324
720575940605883569,,56.88639751489123
720575940605891040,,9.47042179044254
720575940605927904,,7.6353709070934395
720575940605929394,,7.298782242417034
720575940605934001,,10.245269911308123
720575940605947569,,29.38888678848973
720575940605957809,,10.91690839427028
720575940605992369,,11.517329937485027
720575940605993649,,4.894554797595657
720575940605997257,,6.359944094792727
720575940606009801,,7.135280108182314
720575940606010057,,3.0450323844291405
720575940606015154,,2.7560035478125853
720575940606039241,,5.688585061331158
720575940606046892,,9.396748846749544
720575940606056905,,73.21548105876698
720575940606112940,,11.146549042441592
720575940606139308,,14.414344707038653
720575940606149321,,13.316864829564384
720575940606179686,,7.16790686943468
720575940606185858,,11.783274398721078
720575940606195657,,5.598114762032741
720575940606246334,,40.130357032495425
720575940606267659,,27.5249381874369
720575940606319794,,1.2578641509408803
720575940606331996,,12.292771136819486
720575940606335106,,12.55848540053917
720575940606337312,,24.84147517537735
720575940606341250,,13.23060425259893
720575940606342089,,3.0919249667480613
720575940606347394,,10.814804667676619
720575940606354633,,3.64783040541452
720575940606373321,,0.8621678104251708
720575940606385440,,38.174511566401655
720575940606399068,,19.81974324309531
720575940606428850,,0.1795054935711501
720575940606436128,,19.61733926912618
720575940606452681,,12.967866268417316
720575940606453769,,9.806120537705011
720575940606454108,,13.517108500793439
720575940606464102,,0.1795054935711501
720575940606477660,,8.939550075678055
720575940606483467,,16.178037238456614
720575940606483723,,12.81531202203919
720575940606498313,,14.963065639545041
720575940606514878,,20.113676938839404
720575940606514889,,4.119870548128101
720575940606549961,,12.295482458565377
720575940606563249,,7.758865896508329
720575940606573490,,7.281941133150326
720575940606590338,,42.415157144062974
720575940606602674,,8.247827996913289
720575940606611977,,7.121251450568376
720575940606621362,,12.998675146166075
720575940606649865,,24.824025101143903
720575940606662322,,15.03569826187737
720575940606663625,,12.985846996720017
720575940606664894,,45.537774307588734
720575940606667977,,11.853550804154283
720575940606675804,,14.60897745299863
720575940606679142,,10.170163333114282
720575940606680450,,8.110624034081608
720575940606687499,,20.548290007254185
720575940606700043,,5.353711070110362
720575940606705073,,20.45960790327018
720575940606715337,,16.883390917966956
720575940606722249,,69.82641970550178
720575940606725833,,14.46743469543466
720575940606726834,,10.684412322007544
720575940606729858,,9.57479329628931
720575940606730076,,7.401501349200866
720575940606745289,,8.868232944366962
720575940606747593,,11.344896062400338
720575940606751922,,59.53617947657263
720575940606756030,,7.392488680335528
720575940606756785,,25.543883808066457
720575940606757041,,25.013529672292684
720575940606761161,,19.681604496472218
720575940606762686,,48.33903414655927
720575940606767806,,26.052958885060757
720575940606769609,,29.361652996155826
720575940606769854,,34.710933275970696
720575940606773705,,16.61863077659796
720575940606775654,,10.83943417957475
720575940606776962,,3.9474323581566564
720575940606796722,,6.129074608418105
720575940606806473,,9.452806755432777
720575940606833794,,17.94339866233695
720575940606835401,,3.2319584705802695
720575940606853250,,11.692542732680327
720575940606864341,,10.350523336205438
720575940606865330,,2.3853720883753127
720575940606891221,,16.9227329024862
720575940606892162,,9.149620514292138
720575940606893186,,4.292111627418634
720575940606909195,,12.791881105694431
720575940606940425,,17.012936254509384
720575940606941397,,12.295482458565377
720575940606947714,,8.708169854924872
720575940606953858,,17.433078392017347
720575940606954114,,17.61643803068285
720575940606954507,,14.465130486794784
720575940606963586,,15.90195655327426
