flyid,name,vp3a_50Hz
720575940602564320,,1.3012814197295421
720575940602605536,,1.5567059238447492
720575940602977248,,6.435060217278467
720575940603050668,,1.5691469727919758
720575940603111392,,0.93392838174146
720575940603231916,,4.140450861118066
720575940603317216,,1.3535960336164634
720575940603455846,,1.8929694486000912
720575940603464672,,6.926920110858955
720575940603556198,,1.398809017223819
720575940603642982,,1.3148721948877347
720575940603673120,,0.9309493362512627
720575940603674656,,1.8526257642120338
720575940603721248,,1.33374993491617
720575940603751782,,2.121058435991071
720575940603820716,,3.899430157799413
720575940603832288,,0.9551032521262937
720575940603882720,,1.4715826703096078
720575940603883232,,2.0245712852080286
720575940603885856,,0.9195409482755816
720575940603899936,,0.8306623862918076
720575940603938238,,0.5374838498865699
720575940603984486,,1.3186693629901658
720575940603985952,,5.231209760232861
720575940604008672,,1.3828312341794358
720575940604050110,,1.3337499349161706
720575940604093984,,1.7511900715418263
720575940604103200,,1.27758452644912
720575940604126129,,0.9910712498212336
720575940604131296,,1.3399834161494517
720575940604132710,,2.601068156653253
720575940604284337,,0.49553562491061676
720575940604341216,,1.2512216252748973
720575940604352172,,6.365183073216007
720575940604352689,,1.236482466066094
720575940604398816,,3.7894590642992836
720575940604402092,,2.048305532764962
720575940604403628,,2.155355088043628
720575940604407468,,3.9722649570350783
720575940604414636,,1.9093337988826244
720575940604418988,,1.1590225767142475
720575940604431584,,3.986226285598949
720575940604456876,,1.4360439485692011
720575940604466912,,2.3485219938411377
720575940604470240,,2.128118626601649
720575940604478176,,1.8245242911205344
720575940604479590,,2.3748684174075834
720575940604493024,,2.601068156653253
720575940604500448,,1.083205120618128
720575940604552894,,0.44221663871405326
720575940604557792,,2.246973272847029
720575940604568521,,0.9551032521262937
720575940604569824,,2.14993539954628
720575940604620512,,1.0519822558706335
720575940604626912,,1.5509853498842452
720575940604630496,,2.1553550880436276
720575940604663520,,3.3526109228480427
720575940604682976,,1.2036980056845195
720575940604690278,,0.649786289653931
720575940604714208,,0.8825468196582484
720575940604714464,,6.205821639575393
720575940604735660,,1.7838784213679537
720575940604737708,,0.6674994798166927
720575940604766153,,2.362907813126304
720575940604783136,,1.8823743871327336
720575940604806345,,1.2242911781471306
720575940604810016,,0.9480975102218595
720575940604833196,,1.5423647068345696
720575940604860332,,0.9165151389911682
720575940604874208,,3.6710579764785334
720575940604880841,,1.514375558880073
720575940604884396,,1.4533486237727757
720575940604908972,,2.14993539954628
720575940604911793,,1.4851112939963644
720575940604924606,,1.8526257642120334
720575940604931249,,2.8325489110222497
720575940604934572,,1.14697670227235
720575940604935340,,0.9165151389911682
720575940604941234,,1.791647286716892
720575940604961126,,2.407396011369039
720575940604961894,,1.3034143197344765
720575940604962918,,1.7259457954666155
720575940604963686,,1.590248058916875
720575940604963942,,1.5434449203720304
720575940604974978,,1.579029237643602
720575940604978534,,1.1160446028522135
720575940604985265,,1.062491830033948
720575940604991264,,2.14372469210847
720575940604994336,,0.7916228058025278
720575940604997152,,1.8147543451754937
720575940604999526,,1.0354816378006046
720575940605000550,,0.7895146188218007
720575940605007206,,3.716180835212409
720575940605028017,,2.6392338955756753
720575940605029036,,4.028923208777033
720575940605030316,,1.334998959633386
720575940605031084,,1.002773930432755
720575940605032550,,2.4267032964268394
720575940605037996,,1.3148721948877347
720575940605039788,,1.0873004286866725
720575940605060798,,2.217105219775452
720575940605078560,,3.700450423034111
720575940605083838,,1.839081896551163
720575940605102694,,4.407065034943576
720575940605113376,,1.514375558880073
720575940605154988,,1.384035966135113
720575940605171121,,1.1571036638473187
720575940605180337,,2.0752509888364505
720575940605180849,,0.9893881386437221
720575940605184102,,1.7204650534085257
720575940605196465,,1.0873004286866728
720575940605197745,,1.4533486237727757
720575940605221065,,0.7888106377466154
720575940605236866,,2.008039397577204
720575940605252041,,1.3535960336164634
720575940605264305,,3.95937705537963
720575940605280201,,1.580787426850584
720575940605290441,,1.380821011813865
720575940605305777,,0.6289320754704404
720575940605309361,,2.7658633371878665
720575940605309542,,1.2151817422372122
720575940605312945,,1.920648038785058
720575940605338290,,1.2036980056845195
720575940605362610,,1.7143187827498385
720575940605376800,,0.9551032521262937
720575940605383526,,2.5079872407968904
720575940605391136,,2.1860669909426123
720575940605391794,,1.1160446028522135
720575940605396926,,1.6346933113652298
720575940605400096,,4.441721388030645
720575940605407846,,1.468181036369683
720575940605410592,,2.9619813188697424
720575940605411104,,2.15096877398689
720575940605412738,,2.3513589451397867
720575940605420902,,3.1019706997684913
720575940605421442,,2.1999999999999997
720575940605427134,,3.1721006008987525
720575940605431840,,2.3335714164249515
720575940605451552,,1.3535960336164639
720575940605452064,,0.9568466729604881
720575940605480806,,1.42828568570857
720575940605488416,,1.605891929392787
720575940605494560,,2.1615323782497966
720575940605507249,,1.4590712418826193
720575940605513649,,1.4452988925785868
720575940605520062,,0.7916228058025278
720575940605528422,,1.8381754238616312
720575940605530336,,0.6992058987801011
720575940605541920,,1.671991493864594
720575940605544370,,1.5790292376436017
720575940605551038,,1.5779733838059504
720575940605551718,,1.2242911781471304
720575940605552742,,1.024152766382481
720575940605565886,,0.7888106377466154
720575940605583136,,1.92671280221579
720575940605597216,,0.17950549357115012
720575940605606274,,1.7641491496532322
720575940605619744,,1.8393839548428526
720575940605620670,,1.0354816378006046
720575940605620926,,2.1676920650518805
720575940605621024,,1.3034143197344765
720575940605625376,,2.0264912204760885
720575940605625958,,1.968925256749648
720575940605627057,,1.3743685418725538
720575940605641830,,1.308519095092701
720575940605658033,,2.2462314118441924
720575940605664446,,0.7461009761866464
720575940605664702,,2.539685019840059
720575940605678368,,2.5742312768410427
720575940605686886,,0.6506407098647711
720575940605688608,,3.8534256044315804
720575940605702065,,1.1357816691600546
720575940605702944,,1.5260697523012796
720575940605705650,,2.4857370916669543
720575940605718449,,2.2757172251597715
720575940605726385,,1.7829438827088437
720575940605733042,,0.17950549357115012
720575940605742002,,0.9092121131323904
720575940605758142,,9.327915093953203
720575940605777841,,0.42295258468165065
720575940605841074,,2.169485346036397
720575940605842656,,5.418999497652269
720575940605877728,,1.9267128022157898
720575940605882336,,2.3685438564654024
720575940605883569,,7.135591542869215
720575940605891040,,1.3416407864998738
720575940605925600,,0.1795054935711501
720575940605927904,,1.3085190950927013
720575940605929394,,0.9309493362512627
720575940605934001,,1.446835627614047
720575940605947569,,3.717824931626316
720575940605957809,,1.1685698761972072
720575940605992369,,1.5073892072793347
720575940605993649,,0.7118052168020874
720575940605997257,,0.8825468196582484
720575940606009801,,0.9568466729604881
720575940606010057,,1.171893055416463
720575940606015154,,1.407914138796192
720575940606039241,,0.8299933065325822
720575940606046892,,2.2012622641465405
720575940606056905,,8.805869254839825
720575940606112940,,3.0066592756745822
720575940606139308,,2.016597794967223
720575940606149321,,2.243261514452165
720575940606179686,,2.2283526551144357
720575940606185858,,1.839081896551163
720575940606195657,,0.93392838174146
720575940606246334,,5.775523064335096
720575940606267659,,3.141125063837266
720575940606319794,,1.0934146311237818
720575940606331996,,1.8162843634433703
720575940606335106,,1.6763054614240214
720575940606337312,,3.0588668926036426
720575940606341250,,1.739731780093319
720575940606342089,,1.9821424996424675
720575940606347394,,1.3399834161494522
720575940606354633,,0.9865765724632494
720575940606373321,,1.3759844960366863
720575940606385440,,4.5220447685631
720575940606399068,,2.6087459737497545
720575940606428850,,0.33993463423951903
720575940606436128,,2.454927018602929
720575940606452681,,1.6519348924485155
720575940606453769,,1.62651638650078
720575940606454108,,1.74132771821453
720575940606464102,,0.24944382578492943
720575940606477660,,1.2649110640673518
720575940606483467,,1.9899748742132402
720575940606483723,,1.8381754238616315
720575940606498313,,1.8705317128797603
720575940606514878,,2.5210227201585385
720575940606514889,,0.8698658900466595
720575940606548914,,0.24944382578492943
720575940606549961,,1.8607047649270485
720575940606563249,,1.0354816378006046
720575940606573490,,1.9553345834749956
720575940606590338,,5.465955238260434
720575940606602674,,1.3249737942901192
720575940606611977,,1.0482790129010926
720575940606621362,,1.7950549357115015
720575940606649865,,3.3038697848970306
720575940606662322,,1.760366123534786
720575940606663625,,1.699673171197595
720575940606664894,,6.135869041047804
720575940606667977,,1.5143755588800734
720575940606675804,,1.6996731711975952
720575940606679142,,1.808928473495351
720575940606680450,,1.416176385749867
720575940606687499,,2.5361826082169676
720575940606700043,,0.8000000000000003
720575940606705073,,2.3478122203920444
720575940606715337,,1.7269111795984828
720575940606722249,,8.673651031844791
720575940606725833,,1.9561867668161617
720575940606726834,,2.8830924754891614
720575940606729858,,1.4047538337136984
720575940606730076,,1.0132456102380443
720575940606745289,,1.2364824660660938
720575940606747593,,1.5620499351813306
720575940606751922,,6.938219432166217
720575940606756030,,1.851125783588643
720575940606756785,,3.0630413353760377
720575940606757041,,3.1134118476894974
720575940606761161,,2.589723279940671
720575940606762686,,5.493531549821926
720575940606767806,,3.08202675019035
720575940606769609,,3.7690258098818528
720575940606769854,,4.179978734661484
720575940606773705,,2.289104628451919
720575940606775654,,1.639783183499846
720575940606776962,,1.682920741515245
720575940606796722,,1.1761519176251567
720575940606806473,,1.2476644848141931
720575940606833794,,2.155355088043628
720575940606835401,,1.3597385369580761
720575940606853250,,1.3585122581543219
720575940606864341,,1.6960738977611405
720575940606865330,,2.243261514452165
720575940606891221,,2.2083176100069184
720575940606892162,,1.345362404707371
720575940606893186,,1.0482790129010924
720575940606909195,,1.4456832294800959
720575940606940425,,2.0805982045769644
720575940606941397,,1.6428295373802146
720575940606947714,,1.1967548714010827
720575940606953858,,4.292241061885194
720575940606954114,,2.232089205704427
720575940606954507,,1.6017351702311955
720575940606963586,,1.9787762772874442
720575940606967682,,2.0645150089602695
720575940606967730,,2.525646231935282
720575940606968450,,0.7916228058025278
720575940606968962,,1.369914839202301
720575940606987906,,0.9092121131323904
720575940606999682,,1.8147543451754937
720575940607010825,,1.1430952132988161
720575940607011458,,1.0306416555826872
720575940607012482,,1.2671051872498809
720575940607017993,,0.17950549357115014
720575940607030281,,0.33993463423951903
720575940607038386,,1.514375558880073
720575940607040881,,1.577621275493231
720575940607041154,,1.4313940369055926
720575940607043202,,1.7320508075688772
720575940607128412,,1.054619467970425
720575940607146162,,1.1175369742826808
720575940607155890,,0.1795054935711501
720575940607177906,,1.7876116903722563
720575940607180722,,2.5344295873693814
720575940607185074,,1.6799470891138872
720575940607206066,,0.7371114795831993
720575940607208882,,1.8321208111548397
720575940607227826,,1.9482185594936607
720575940607233458,,0.8698658900466595
720575940607249365,,1.50406855635713
720575940607280306,,1.7126976771553504
720575940607280818,,1.4907119849998596
720575940607310531,,1.3662601021279464
720575940607337155,,2.039607805437114
720575940607337923,,1.934769581457527
720575940607343829,,0.6155395104206463
720575940607351747,,1.1855612829185829
720575940607352003,,1.5162087220725546
720575940607375881,,0.6289320754704403
720575940607384242,,0.8844332774281065
720575940607439964,,4.2558456530074285
720575940607447491,,0.806225774829855
720575940607451081,,1.9790570145063195
720575940607471829,,0.9568466729604883
720575940607484099,,3.3259919155377133
720575940607539907,,1.5260697523012796
720575940607626453,,1.024152766382481
720575940607667723,,2.7251911247959595
720575940607674563,,0.9797958971132712
720575940607687260,,2.396525262402492
720575940607715420,,1.80246744461277
720575940607721923,,1.1832159566199232
720575940607722179,,1.137248140615465
720575940607763467,,0.9637888196533975
720575940607765257,,0.17950549357115012
720575940607774044,,1.382831234179436
720575940607792139,,1.7143187827498385
720575940607793675,,1.3743685418725535
720575940607804939,,1.2092238098144699
720575940607809547,,2.017974782355375
720575940607814492,,3.1972210155418126
720575940607828233,,0.9551032521262937
720575940607869788,,1.1527744310527053
720575940607870130,,0.1795054935711501
720575940607896265,,2.351358945139786
720575940607896843,,0.6699917080747261
720575940607900867,,2.669997919266772
720575940607930716,,0.7608474807008885
720575940607932885,,1.1756794725698934
720575940607935154,,1.8607047649270483
720575940607948483,,1.097977939466707
720575940607971908,,1.9899748742132402
720575940607978820,,1.3888444437333103
720575940607981636,,1.6519348924485153
720575940607982428,,2.1385353243127256
720575940607984651,,1.7269111795984824
720575940607993668,,1.3337499349161706
720575940608027915,,0.8749603165604457
720575940608059484,,3.4783457115256513
720575940608071435,,2.454248017893329
720575940608074370,,2.154065922853802
720575940608098261,,1.507389207279335
720575940608116316,,0.4422166387140533
720575940608124338,,6.82999918659504
720575940608130606,,2.0912516188477497
720575940608140380,,1.4395215254459457
720575940608144732,,2.4083189157584592
720575940608145877,,2.342837785440744
720575940608152021,,0.9780933834080808
720575940608158300,,1.8502252115170559
720575940608158677,,0.7608474807008886
720575940608168028,,0.33993463423951903
720575940608176452,,2.06451500896027
720575940608176514,,1.2827920936595902
720575940608177929,,1.9618585292749549
720575940608177988,,0.9285592184789414
720575940608186498,,0.8406346808612327
720575940608188427,,4.356859215331868
720575940608192860,,2.3192431715731936
720575940608199748,,5.34218016252624
720575940608200713,,3.606321610111272
720575940608207317,,0.813770374382247
720575940608214281,,1.3349989596333858
720575940608235529,,2.9747082023097473
720575940608237065,,1.4456832294800959
720575940608241365,,6.328155778388799
720575940608252082,,6.410408203330998
720575940608285570,,2.1982316125063392
720575940608286556,,1.2931443160847216
720575940608293129,,8.221921916437786
720575940608295032,,1.1944315244779276
720575940608328387,,1.044030650891055
720575940608328713,,1.1813363431112898
720575940608336514,,1.491084616423003
720575940608336907,,1.364632632697248
720575940608339209,,1.2092238098144705
720575940608341806,,3.7607623340665026
720575940608344331,,1.7259457954666155
720575940608344412,,1.9618585292749549
720575940608345778,,7.622262714502097
720575940608345867,,0.8844332774281065
720575940608362418,,4.333846123505334
720575940608363844,,0.8225975119502044
720575940608364124,,3.6155528238738572
720575940608368818,,1.8749814813900314
720575940608379915,,1.3828312341794358
720575940608383243,,1.9093337988826247
720575940608386315,,1.7000000000000004
720575940608392796,,4.807517261770593
720575940608393739,,1.2578641509408803
720575940608407049,,1.787611690372256
720575940608437769,,1.5807874268505833
720575940608447241,,1.2489995996796797
720575940608451420,,1.7451520150277902
720575940608452617,,1.8502252115170559
720575940608456715,,1.5491933384829668
720575940608462684,,1.8562207723101136
720575940608471563,,2.7414513593269447
720575940608496835,,2.6543465402157937
720575940608501316,,1.303414319734477
720575940608524483,,2.152259794314391
720575940608525763,,1.0132456102380443
720575940608527150,,1.1925695879998879
720575940608530955,,2.2597935008904386
720575940608532675,,1.808928473495351
720575940608535819,,1.27758452644912
720575940608537027,,1.687865186822955
720575940608544011,,2.427618860804416
720575940608545219,,3.158058475287203
720575940608564233,,1.96638416050035
720575940608566979,,1.52206000757745
720575940608573193,,2.0712315177207974
720575940608589323,,3.7499629627800624
720575940608601865,,1.1944315244779278
720575940608603657,,1.4302291968616623
720575940608606933,,1.382831234179436
720575940608619787,,1.6749792701868151
720575940608621614,,1.5648926125740672
720575940608621835,,2.3402279091290805
720575940608626697,,2.586288632169443
720575940608628419,,1.4681810363696826
720575940608629973,,0.24944382578492943
720575940608631765,,1.8749814813900312
720575940608633134,,1.7220788470785986
720575940608644654,,0.9285592184789413
720575940608662485,,1.2827920936595902
720575940608662574,,2.176898915634093
720575940608663253,,1.3924399049470282
720575940608663765,,2.0245712852080286
720575940608682453,,0.8137703743822469
720575940608708875,,2.165640782770771
720575940608716483,,2.29128784747792
720575940608716809,,1.2
720575940608765141,,1.8089284734953515
720575940608767957,,1.2297244497131146
720575940608768213,,1.6206994374857628
720575940608772821,,1.627540748764494
720575940608774776,,2.2961320132392697
720575940608801749,,1.6401219466856727
720575940608806776,,1.513274595042156
720575940608819780,,0.9451631252505216
720575940608820600,,0.8692269873603533
720575940608823509,,1.3840359661351127
720575940608845525,,4.638127016611579
720575940608845781,,1.3266499161421599
720575940608884693,,1.7000000000000004
720575940608886741,,1.2476644848141931
720575940608888277,,1.6812693617224659
720575940608898005,,4.3888748241687425
720575940608901333,,2.128118626601649
720575940608929749,,1.3515423288475528
720575940608932803,,2.14372469210847
720575940608956117,,1.3399834161494517
720575940608956373,,2.121058435991071
720575940608969173,,0.9826268648655784
720575940608969667,,1.0873004286866728
720575940608970197,,4.302970550161312
720575940608970453,,3.5654203429921454
720575940608971221,,3.269386622730461
720575940608974549,,1.0857664983268218
720575940608976085,,2.0752509888364505
720575940608977621,,5.313400250519644
720575940608978115,,1.3012814197295424
720575940608978901,,1.1642832797715317
720575940608979395,,0.33993463423951903
720575940608987349,,1.2202003478482084
720575940608989909,,2.3769728648009427
720575940608990677,,1.4456832294800959
720575940608997571,,2.1779194965226183
720575940609006200,,1.4624940645653537
720575940609006712,,1.8547236990991407
720575940609027523,,4.154783053568769
720575940609060420,,1.9821424996424675
720575940609077828,,1.6719914938645934
720575940609097429,,2.8923270139380084
720575940609112587,,1.2297244497131146
720575940609133102,,0.9977753031397177
720575940609137500,,1.5947831618540915
720575940609149394,,1.7065234314893603
720575940609153746,,1.4590712418826193
720575940609171395,,0.7371114795831993
720575940609180611,,5.443548679145087
720575940609190866,,1.2892719737209146
720575940609200708,,1.8439088914585775
720575940609202244,,2.0805982045769644
720575940609203268,,1.6411378166788233
720575940609218258,,1.686877457183999
720575940609226702,,2.0925794820959345
720575940609237187,,0.7810249675906653
720575940609269001,,4.596617113583519
720575940609271854,,1.416176385749867
720575940609282825,,8.627411096164494
720575940609318446,,1.9275776393067947
720575940609347448,,1.6960738977611405
720575940609365828,,1.746106780494506
720575940609378424,,1.0456258094238746
720575940609381897,,1.491084616423003
720575940609405646,,1.9058389811897076
720575940609406985,,3.451891590933231
720575940609414468,,3.1930480039541456
720575940609417995,,0.6155395104206463
720575940609447179,,3.4578413304642344
720575940609454603,,2.9964794157292136
720575940609460491,,4.449219656923622
720575940609482190,,1.2364824660660936
720575940609496585,,2.128118626601649
720575940609508654,,1.2
720575940609533394,,1.1832159566199232
720575940609553419,,0.8698658900466595
720575940609573842,,0.9339283817414601
720575940609580664,,1.856220772310114
720575940609586500,,1.1352924243950935
720575940609586901,,0.7461009761866464
720575940609590596,,0.8000000000000003
720575940609592270,,1.0624918300339485
720575940609619666,,1.9821424996424675
720575940609634571,,1.6041612554021285
720575940609684946,,1.4996295838935991
720575940609694818,,1.92671280221579
720575940609739669,,2.639233895575675
720575940609747780,,1.8454147380888541
720575940609760814,,1.0241527663824812
720575940609768290,,1.430229196861662
720575940609777198,,0.8439325934114775
720575940609781966,,2.5212430796467573
720575940609785208,,0.699205898780101
720575940609792206,,4.1467524106890625
720575940609799470,,1.7113996870657913
720575940609806712,,1.4742229591663987
720575940609826168,,1.9058389811897074
720575940609836898,,1.9482185594936612
720575940609850436,,3.0384572108591925
720575940609865796,,1.1647603473104098
720575940609871253,,1.627540748764494
