flyid,name,vp5_150Hz
720575940602564320,,0.6674994798166929
720575940602605536,,0.7063206700139031
720575940602977248,,3.0259984578096972
720575940603050668,,0.8000000000000003
720575940603111392,,0.5467073155618907
720575940603231916,,1.3085190950927015
720575940603317216,,0.573488351136175
720575940603455846,,0.4068851871911235
720575940603464672,,1.4410644214144857
720575940603556198,,1.077032961426901
720575940603642982,,0.5467073155618908
720575940603673120,,0.8844332774281065
720575940603674656,,0.45338235029118146
720575940603721248,,0.6403124237432849
720575940603751782,,0.5120763831912406
720575940603820716,,1.1661903789690597
720575940603832288,,1.2036980056845192
720575940603882720,,0.5467073155618907
720575940603883232,,0.6046119049072353
720575940603885856,,0.5734883511361752
720575940603899936,,0.5467073155618908
720575940603938238,,0.7608474807008885
720575940603984486,,0.5972157622389638
720575940603985952,,1.2297244497131146
720575940604008672,,0.49553562491061687
720575940604050110,,0.6182412330330468
720575940604093984,,0.6871842709362768
720575940604103200,,0.6904105059069326
720575940604126129,,0.9073771725877467
720575940604131296,,0.8225975119502046
720575940604132710,,0.8825468196582487
720575940604341216,,0.816496580927726
720575940604352172,,1.4640127503998497
720575940604352689,,1.2736648783028532
720575940604398816,,1.507389207279335
720575940604402092,,0.7916228058025281
720575940604403628,,2.721315041584776
720575940604407468,,1.2274635093014645
720575940604412588,,0.1795054935711501
720575940604414636,,2.7262102307456444
720575940604418988,,1.6265163865007801
720575940604431584,,1.1298967504452193
720575940604456876,,0.9826268648655784
720575940604466912,,0.7180219742846005
720575940604470240,,1.8823743871327334
720575940604478176,,0.699205898780101
720575940604479590,,0.5
720575940604493024,,0.9092121131323905
720575940604500448,,0.9363047936792093
720575940604552894,,0.48189440982669873
720575940604557792,,0.6674994798166928
720575940604568521,,0.4582575694955841
720575940604569824,,1.4067298564006125
720575940604620512,,0.5537749241945383
720575940604626912,,0.6674994798166929
720575940604630496,,0.573488351136175
720575940604663520,,1.4940623220676648
720575940604682976,,1.0561986345169907
720575940604690278,,0.4229525846816506
720575940604714208,,0.5385164807134504
720575940604714464,,2.6507860469428057
720575940604735660,,1.9206480387850582
720575940604737708,,0.806225774829855
720575940604766153,,0.7371114795831993
