flyid,name,vp3a_10Hz
720575940602564320,,2.417758374105146
720575940602605536,,2.202271554554524
720575940602977248,,11.870645400407772
720575940603050668,,2.7626476833324625
720575940603111392,,1.4681810363696832
720575940603231916,,8.547904226573124
720575940603317216,,2.7626476833324625
720575940603455846,,3.8845849199110067
720575940603464672,,14.804691448621575
720575940603556198,,0.1795054935711501
720575940603642982,,2.202271554554524
720575940603673120,,1.0857664983268218
720575940603674656,,3.1107341041411223
720575940603721248,,2.3767391293301174
720575940603751782,,4.057366414587451
720575940603820716,,9.109457844582309
720575940603832288,,0.1795054935711501
720575940603882720,,3.1510139461590585
720575940603883232,,4.273952113286562
720575940603885856,,1.2631530214330942
720575940603984486,,2.417758374105146
720575940603985952,,11.870645400407772
720575940604008672,,2.7626476833324625
720575940604050110,,2.5897232799406713
720575940604093984,,3.7124415446202286
720575940604103200,,2.5897232799406713
720575940604126129,,0.9092121131323903
720575940604131296,,2.9793735359411833
720575940604132710,,5.740692950816615
720575940604284337,,0.1795054935711501
720575940604341216,,2.202271554554524
720575940604352172,,13.337541002748592
720575940604352689,,0.3590109871423002
720575940604398816,,8.547904226573124
720575940604402092,,4.445847000916199
720575940604403628,,2.275717225159771
720575940604407468,,7.7691698398220135
720575940604414636,,3.496665077851561
720575940604431584,,8.547904226573124
720575940604456876,,2.5897232799406713
720575940604466912,,5.007217013693556
720575940604470240,,1.123486636423514
720575940604478176,,3.7124415446202286
720575940604479590,,4.964764736509566
720575940604493024,,5.568662316930343
720575940604500448,,0.9092121131323903
720575940604552894,,1.0857664983268218
720575940604557792,,4.835516748210292
720575940604568521,,1.8184242262647805
720575940604569824,,1.123486636423514
720575940604620512,,1.8562207723101143
720575940604626912,,2.5897232799406713
720575940604630496,,4.618321003231464
720575940604663520,,6.302027892318117
720575940604682976,,0.7916228058025278
720575940604690278,,0.24944382578492943
720575940604714208,,0.7340905181848416
720575940604714464,,10.014434027387113
720575940604735660,,0.7340905181848416
720575940604766153,,4.618321003231464
720575940604783136,,3.8845849199110067
720575940604806345,,2.551905606056428
720575940604810016,,1.4681810363696832
720575940604833196,,3.323485452887609
720575940604860332,,1.2948616399703357
720575940604874208,,6.520395352703358
720575940604880841,,1.2631530214330942
720575940604884396,,2.9363620727393664
720575940604908972,,4.445847000916199
720575940604911793,,2.9363620727393664
720575940604924606,,3.8845849199110067
720575940604931249,,6.302027892318117
720575940604934572,,0.1795054935711501
720575940604935340,,1.4681810363696832
720575940604941234,,3.1510139461590585
720575940604961126,,5.007217013693556
720575940604961894,,2.7626476833324625
720575940604962918,,3.5410293544234976
720575940604963686,,3.7124415446202286
720575940604963942,,3.1510139461590585
720575940604974978,,3.5410293544234976
720575940604978534,,1.8562207723101143
720575940604985265,,1.8562207723101143
720575940604991264,,4.445847000916199
720575940604994336,,1.5162087220725544
720575940604997152,,4.057366414587451
720575940604999526,,1.4681810363696832
720575940605000550,,0.9092121131323903
720575940605007206,,5.568662316930343
720575940605028017,,4.618321003231464
720575940605029036,,7.986377290250082
720575940605030316,,1.642829537380214
720575940605031084,,1.4681810363696832
720575940605032550,,4.79131158104612
720575940605037996,,0.3590109871423002
720575940605060798,,4.835516748210292
720575940605078560,,7.7691698398220135
720575940605083838,,3.496665077851561
720575940605102694,,9.842594508901941
720575940605113376,,2.9363620727393664
720575940605154988,,2.9793735359411833
720575940605171121,,0.1795054935711501
720575940605180337,,4.057366414587451
720575940605180849,,1.8562207723101143
720575940605184102,,3.496665077851561
720575940605196465,,1.8562207723101143
720575940605197745,,2.9363620727393664
720575940605221065,,0.561743318211757
720575940605236866,,3.8845849199110067
720575940605252041,,2.9363620727393664
720575940605264305,,8.938120607823546
720575940605280201,,3.323485452887609
720575940605290441,,2.7626476833324625
720575940605305777,,1.0857664983268218
720575940605309361,,5.568662316930343
720575940605309542,,2.5897232799406713
720575940605312945,,3.670452590924207
720575940605338290,,2.202271554554524
