flyid,name,vp1l_25Hz
720575940602564320,,4.747513969320036
720575940602605536,,4.512821241258683
720575940602977248,,21.88566248077088
720575940603050668,,5.332187376885983
720575940603111392,,2.7770888034454755
720575940603231916,,16.161167449579047
720575940603317216,,5.30209602159582
720575940603455846,,7.801709214439273
720575940603464672,,28.12015884260495
720575940603556198,,1.5
720575940603642982,,4.472757041865291
720575940603673120,,2.3685438564654024
720575940603674656,,6.24143858061229
720575940603721248,,4.566058353644737
720575940603751782,,8.045426582157647
720575940603820716,,16.86841229438424
720575940603832288,,1.192569587999888
720575940603882720,,5.931554040328161
720575940603883232,,7.877957998251972
720575940603885856,,2.890597785157173
720575940603899936,,0.8034647195462634
720575940603938238,,0.5627314338711378
720575940603984486,,4.876360209099497
720575940603985952,,22.152025239743256
720575940603988838,,0.17950549357115012
720575940604008672,,5.499898988971424
720575940604050110,,5.461888155411297
720575940604088288,,0.1795054935711501
720575940604093984,,7.406903686576614
720575940604103200,,5.213657278937907
720575940604126129,,1.7397317800933187
720575940604131296,,6.13052471924984
720575940604132710,,11.014182775958561
720575940604284337,,0.4
720575940604341216,,4.185158964191869
720575940604352172,,25.119823955504852
720575940604352689,,1.398809017223819
720575940604398816,,16.115589415910986
720575940604402092,,8.627411096164494
720575940604403628,,3.912373533632323
720575940604407468,,14.485279884535657
720575940604412588,,0.3726779962499649
720575940604414636,,6.253976512765476
720575940604418988,,1.4761059883656353
720575940604431584,,15.60202978247809
720575940604456876,,5.181269685661571
720575940604466912,,9.365183749754548
720575940604470240,,2.938064366589374
720575940604478176,,7.186484227739983
720575940604479590,,9.930033008784791
720575940604493024,,10.924996821764093
720575940604500448,,1.9336206683030899
720575940604552894,,2.11974841274462
720575940604557792,,9.225809208712022
720575940604568521,,3.63455636907725
720575940604569824,,3.5345909711497505
720575940604620512,,3.7030017853387847
720575940604626912,,4.878068834647125
720575940604630496,,8.81942300959775
720575940604663520,,12.422247068152453
720575940604682976,,1.9550504398153574
720575940604690278,,0.4229525846816506
720575940604714208,,1.5933891203622828
720575940604714464,,19.76644181996907
720575940604735660,,2.4149994248906603
720575940604737708,,1.2631530214330944
720575940604766153,,9.117504531882004
720575940604783136,,7.0764868873380005
720575940604806345,,5.110011959107554
720575940604810016,,3.241398874971525
720575940604833196,,6.586265169949423
720575940604860332,,2.6322782696532845
720575940604874208,,12.184689846962321
720575940604880841,,2.7650597743187317
720575940604884396,,5.864772421463219
720575940604908972,,8.497646733066748
720575940604911793,,5.598114762032741
720575940604924606,,7.316343956436772
720575940604931249,vp1l_6,15.175601763649732
720575940604934572,,0.8698658900466593
720575940604935340,,2.821347195933177
720575940604941234,,6.237966192776475
720575940604961126,,9.4495149787348
720575940604961894,,5.530220007679019
720575940604962918,,6.779790229465476
720575940604963686,,7.209869778451081
720575940604963942,,6.1192773720068905
720575940604974978,,6.478082706754797
720575940604978534,,3.611863169550524
720575940604985265,,3.7112441759244748
720575940604991264,,8.691311114491812
720575940604994336,,3.3499585403736303
720575940604997152,,7.580384041869002
720575940604999526,,2.9342801502242417
720575940605000550,,1.52206000757745
720575940605007206,,11.282680926485906
720575940605028017,,8.66384569473754
720575940605029036,,15.040685563571303
720575940605030316,,3.636390151418482
720575940605031084,,2.916619047230314
720575940605032550,,9.613012014972208
720575940605037996,,1.518771433319269
720575940605039788,,1.359738536958076
720575940605060798,,9.49713407063181
720575940605078560,,14.94764938785434
720575940605083838,,6.483226220194867
720575940605102694,,18.39516844778058
720575940605113376,,6.0285432181691565
720575940605154988,,5.754322047141803
720575940605171121,,1.3808210118138653
720575940605180337,,7.805695925981801
720575940605180849,,3.702251567177286
720575940605184102,,6.858004244838452
720575940605196465,,3.8914436053132433
720575940605197745,,5.83514257656905
720575940605221065,,1.7603661235347854
720575940605236866,,7.426977851050857
720575940605252041,,5.37855825374132
720575940605264305,,16.88724041662488
720575940605280201,,6.904829227914813
720575940605290441,,5.537347941228023
720575940605305777,,2.332380757938121
720575940605309361,,10.580957738629651
720575940605309542,,5.048762224545735
720575940605312945,,7.0032532122975235
720575940605338290,,4.4353378926776506
720575940605362610,,6.549300217071541
720575940605376800,,2.4303634844744244
720575940605383526,,11.082969918853982
720575940605391136,,5.890104696296437
720575940605391794,,4.246436414480054
720575940605396926,,6.283045970440345
720575940605400096,,16.408026491121145
720575940605407846,,6.122907805936653
720575940605410592,,9.921301437927497
720575940605411104,,6.826826170011623
720575940605412738,,9.983597659272043
720575940605420902,,11.832394328941017
720575940605421442,,8.700191568772112
720575940605427134,,11.890986315506192
720575940605431840,,9.462733924893657
720575940605451552,,5.14770714871086
720575940605452064,,3.4737107920301407
720575940605480806,,3.711244175924475
720575940605488416,,6.3638737329466935
720575940605494560,,1.8393839548428526
720575940605507249,,4.707086855653576
720575940605513649,,1.2806248474865698
720575940605520062,,2.4857370916669543
720575940605528422,,6.895167389797969
720575940605530336,,0.8919392106839767
720575940605541920,,5.77167412647511
720575940605544370,,6.24464214791813
720575940605551038,,5.959213221745152
720575940605551718,,4.038839217178895
720575940605552742,,3.457680661303984
720575940605565886,,1.6141733350404337
720575940605583136,,6.158643429269865
720575940605597385,,0.24944382578492943
720575940605606274,,6.576135305447688
720575940605619744,,7.848283605703577
720575940605620670,,4.1521078984053394
720575940605620926,,9.683261617634605
720575940605621024,,5.535341001239219
720575940605625376,,8.666987173560756
720575940605625958,,7.559026980299045
720575940605627057,,5.042045440317077
720575940605641830,,2.354428451521374
720575940605658033,,4.412104562073146
720575940605664446,,2.0190756961210408
720575940605664702,,10.969655114602888
720575940605678368,,9.560102277463121
720575940605686886,,2.4267032964268394
720575940605688608,,14.053113534018006
720575940605702065,,3.6727222722238184
720575940605702944,,1.6669999666733315
720575940605705650,,9.962206359815859
720575940605718449,,8.27741237075667
720575940605726385,,6.881618026791858
720575940605733042,,0.17950549357115012
720575940605742002,,3.301346526629534
720575940605758142,,33.647271641083904
720575940605777841,,0.33993463423951903
720575940605841074,,9.258089555746489
720575940605842656,,15.484077843600073
720575940605877728,,7.46703868120868
720575940605882336,,8.883255159130702
720575940605883569,,27.840837311801923
720575940605891040,,4.858554883456145
720575940605927904,,3.6945906403822333
720575940605929394,,3.697596817153301
720575940605934001,,5.1168566739964705
720575940605947569,,14.918444959177211
720575940605957809,,5.375251932080332
720575940605992369,,5.720916787446649
720575940605993649,,2.4729649321321876
720575940605997257,,3.340159676821853
720575940606009801,,3.621080256252576
720575940606010057,,1.7320508075688772
720575940606015154,,2.1406125810669763
720575940606039241,,3.049407957110509
720575940606046892,,5.235031571591097
720575940606056905,,36.09838408202413
720575940606112940,,6.073988255942988
720575940606139308,,7.103676669318658
720575940606149321,,6.782002326419208
720575940606179686,,3.9923538030701744
720575940606185858,,5.682722352300289
720575940606195657,,2.960668092771555
720575940606246334,,19.66635592974854
720575940606267659,,13.70336536118855
720575940606319794,,1.3780017739062924
720575940606331996,,6.167027016498486
720575940606335106,,6.368673331236264
720575940606337312,,12.443472184241825
720575940606341250,,6.671748063455501
720575940606342089,,2.0933757957476775
720575940606347394,,5.212804747286564
720575940606354633,,1.9382122346808843
720575940606373321,,1.6719914938645934
720575940606385440,,18.976125350906948
720575940606399068,,9.909367061298898
720575940606428850,,0.3
720575940606436128,,10.055457335309132
720575940606452681,,6.509480265991543
720575940606453769,,5.073350854109036
720575940606454108,,6.80236886843269
720575940606464102,,0.17950549357115012
720575940606477660,,4.583181815677352
720575940606483467,,8.036306503750478
720575940606483723,,6.439893028787219
720575940606498313,,7.520416655124014
720575940606514878,,10.13733473628821
720575940606514889,,2.0733762053445313
720575940606549961,,6.277384451788463
720575940606563249,,3.920884254008697
720575940606573490,,3.9271137266728378
720575940606590338,,20.991003363875254
720575940606602674,,4.144742318756244
720575940606611977,,3.676350847723263
720575940606621362,,6.4308285279235635
720575940606649865,,12.464572016541748
720575940606662322,,7.762015774841538
720575940606663625,,6.488365656225679
720575940606664894,,22.79719768353607
720575940606667977,,5.958747071882366
720575940606675804,,7.39789759924324
720575940606679142,,5.427911405155967
720575940606680450,,4.173993557999608
720575940606687499,,10.312882989521192
720575940606700043,,2.943165340619215
720575940606705073,,10.06804626308181
720575940606715337,,8.305353026144578
720575940606722249,,34.545766745000755
720575940606725833,,7.15231120376872
720575940606726834,,5.264239947249956
720575940606729858,,4.812483766206387
720575940606730076,,3.815174380753199
720575940606731977,,0.17950549357115012
720575940606745289,,4.445847000916198
720575940606747593,,5.684384067093129
720575940606751922,,29.406272951343034
720575940606756030,,3.8291281282065013
720575940606756785,,12.791881105694433
720575940606757041,,12.499288868660578
720575940606761161,,9.998277629449762
720575940606762686,,23.608025942227545
720575940606767806,,12.956551324415853
720575940606769609,,15.21727819143606
720575940606769854,,17.635066077436612
720575940606773705,,8.406346808612328
720575940606775654,,5.388155734778109
720575940606776962,,2.649947588580239
720575940606796722,,3.265986323710904
720575940606806473,,4.942896137106486
720575940606833794,,9.090960100866992
720575940606835401,,1.746106780494506
720575940606853250,,6.083219177011096
720575940606864341,,5.264662065761359
720575940606865330,,2.6948510575210314
720575940606891221,,8.417244204607586
720575940606892162,,4.737674065990141
720575940606893186,,2.0453198608856593
720575940606909195,,6.394442031083626
720575940606940425,,8.489536042813072
720575940606941397,,6.227537412350264
720575940606947714,,4.5275698657104
720575940606953858,,9.429504523332897
720575940606954114,,8.6989782286325
720575940606954507,,7.102738126165774
720575940606963586,,7.994164538378396
720575940606967682,,7.563729238940273
720575940606967730,,9.255929030746845
720575940606968450,,2.7016455890602837
720575940606968962,,5.789262090763861
720575940606987906,,1.8330302779823362
720575940606999682,,7.300608802619743
720575940607010825,,3.99791612384919
720575940607011458,,0.8698658900466592
720575940607012482,,5.376492040974921
720575940607038386,,1.1055415967851334
720575940607040881,,7.734554501284048
720575940607041154,,4.751140214025823
720575940607043202,,1.6110727964792764
720575940607128412,,1.3515423288475528
720575940607146162,,4.855809807734329
720575940607155890,,0.1795054935711501
720575940607177906,,7.183700686662519
720575940607180722,,10.579645026601264
720575940607185074,,6.795505050317371
720575940607206066,,0.816496580927726
720575940607208882,,8.147324032397933
720575940607227826,,6.2471326756094
720575940607233458,,2.7414513593269447
720575940607249365,,4.586937976471886
720575940607280306,,6.054933709151754
720575940607280818,,5.328748028904684
720575940607310531,,4.48998886412873
720575940607337155,,7.95885251360605
720575940607337923,,7.813378839457926
720575940607343829,,0.44221663871405326
720575940607351747,,4.505428824084216
720575940607352003,,5.213337595906186
720575940607375881,,1.7767010628315238
720575940607384242,,1.7026123718829511
720575940607439964,,15.221658545930168
720575940607447491,,0.4229525846816506
720575940607451081,,7.689820110596433
720575940607471829,,3.5353767676004333
720575940607484099,,11.859548426853735
720575940607539907,,1.2315302134607444
720575940607626453,,4.047083998249714
720575940607667723,,9.088209700241052
720575940607674563,,3.3574130252654677
720575940607687260,,9.089737803332575
720575940607715420,,6.4415319088966205
720575940607721923,,5.007217013693556
720575940607722179,,4.527569865710399
720575940607763467,,3.5251477510406097
720575940607774044,,2.491987158875422
720575940607792139,,5.612387093642854
720575940607793675,,5.5338353185953535
720575940607804939,,4.256237253203298
720575940607809547,,8.526364341786532
720575940607814492,,11.906534153797887
720575940607828233,,2.9393876913398134
720575940607869788,,5.248174285723877
720575940607870130,,0.17950549357115012
720575940607896265,,8.719327191169436
720575940607896843,,2.565584187319181
720575940607900867,,10.892607074933387
720575940607930716,,3.0515933907095523
720575940607932885,,5.1428483245074315
720575940607935154,,5.32040098739434
720575940607948483,,4.459696053419885
720575940607971908,,7.2667431188638805
720575940607978820,,5.053601575993985
720575940607981636,,5.953150426454887
720575940607982345,,0.17950549357115012
720575940607982428,,2.8118795611950853
720575940607984651,,6.757711644237764
720575940607993668,,4.821364491049765
720575940608027915,,2.005824851110718
720575940608059484,,13.686205545081597
720575940608071435,,9.424790006502356
720575940608074370,,1.6829207415152452
720575940608098261,,1.9745604292826515
720575940608116316,,0.24944382578492943
720575940608124338,,29.430067769016244
720575940608130606,,8.859395514869448
720575940608140380,,1.174260996920569
720575940608144732,,5.0380772346424205
720575940608145026,,0.33993463423951903
720575940608145877,,8.880440429518247
720575940608152021,,3.4578413304642344
720575940608158300,,7.7786031308112555
720575940608158677,,3.0724582991474434
720575940608168028,,0.45338235029118146
720575940608176452,,8.535937102756922
720575940608176514,,4.5802717047014685
720575940608177929,,7.6783244700042905
720575940608177988,,3.3638602164114304
720575940608186498,,1.5260697523012796
720575940608188427,,13.130329605746978
720575940608192860,,9.733390410791548
720575940608199748,,22.070996554050044
720575940608200713,,11.596407489678286
720575940608207317,,2.9021065146238554
720575940608214281,,5.235031571591098
720575940608235529,,10.290286682109494
720575940608237065,,5.206939813577859
720575940608241365,,26.64542904306269
720575940608252082,,26.181863951980194
720575940608285570,,9.31283463231732
720575940608286556,,4.144072071445348
720575940608293129,,32.643120765841815
720575940608295032,,5.040833264451424
720575940608328387,,3.2008679378499134
720575940608328713,,4.8727131388307
720575940608336514,,2.108448613449129
720575940608336907,,1.0934146311237816
720575940608339209,,1.8903262505010432
720575940608341806,,15.65535052306399
720575940608344331,,6.691287868066456
720575940608344412,,8.823012838909142
720575940608345778,,30.936422259566832
720575940608345867,,2.6583202716502514
720575940608362418,,18.419796114205198
720575940608363844,,2.2432615144521653
720575940608364124,,15.14760707174569
720575940608368818,,4.5922640264785395
720575940608379915,,6.10655385630881
720575940608383243,,7.447296302835158
720575940608386315,,5.9833101206606365
720575940608392796,,17.364203280184082
720575940608393739,,4.3772137256478585
720575940608407049,,6.540557230763208
720575940608437769,,6.735973079914537
720575940608447241,,4.143133543051148
720575940608451420,,1.7191729277636836
720575940608452617,,6.858004244838451
720575940608456715,,6.294706771036545
720575940608462684,,7.668478046884894
720575940608471563,,10.53781550206472
720575940608496835,,10.932926821711051
720575940608501316,,3.7477400597634247
720575940608524483,,8.364209466530594
720575940608525763,,4.216897226898258
720575940608527150,,4.976500332116492
720575940608530955,,9.974634496227587
720575940608532675,,5.9860021902954745
720575940608535819,,5.605552802554109
720575940608537027,,6.10791835789139
720575940608544011,,9.993831430771015
720575940608545219,,7.318469785412796
720575940608564233,,8.150051124584024
720575940608566979,,1.7204650534085257
720575940608573193,,8.321391443475997
720575940608589323,,12.831558318804808
720575940608601865,,1.168569876197207
720575940608603657,,4.752075569919129
720575940608606933,,0.5859465277082315
720575940608619787,,3.8291281282065013
720575940608621614,,6.458499997849518
720575940608621835,,9.918333193300844
720575940608626697,,9.544282756359083
720575940608628419,,2.985892756874492
720575940608629973,,0.30000000000000004
720575940608631765,,6.742897497861485
720575940608633134,,6.032872910608639
720575940608644654,,3.434465832637669
720575940608662485,,4.611097724210822
720575940608662574,,8.23137628562536
720575940608663253,,1.5260697523012796
720575940608663765,,8.066735536896088
720575940608682453,,3.2057240471797734
720575940608708875,,8.858705699291892
720575940608716483,,7.686134702610063
720575940608716809,,4.456705310228871
720575940608765141,,2.971905486757986
720575940608767957,,4.327688631231328
720575940608768213,,6.8941198777573405
720575940608772821,,5.994071144797073
720575940608774776,,8.145891943523162
720575940608801749,,6.391313549567794
720575940608806776,,5.469511454924978
720575940608819780,,3.362538723444931
720575940608820600,,2.4315061633115844
720575940608823509,,5.606444704286507
720575940608845525,,19.613487422916123
720575940608845781,,5.090732320163333
720575940608884693,,6.606730574867488
720575940608886741,,3.1904370999737464
720575940608888277,,7.2034713853808015
720575940608898005,,17.914147109663542
720575940608901333,,8.669294473408241
720575940608929749,,2.472290885438488
720575940608932803,,9.501403405111619
720575940608956117,,3.8223029707232787
720575940608956373,,8.939363636312274
720575940608969173,,3.6233808644536514
720575940608969667,,3.7303559556100745
720575940608970197,,17.535646235279977
720575940608970453,,12.075687236021897
720575940608971221,,12.963410045200298
720575940608974549,,4.030991055421593
720575940608976085,,6.2125321371849305
720575940608977621,,20.608223816935045
720575940608978115,,1.374772708486752
720575940608978901,,2.3402279091290805
720575940608987349,,1.118033988749895
720575940608989909,,10.206969296623862
720575940608990677,,5.16709675629254
720575940608997571,,8.03112002705033
720575940609006200,,6.364921226709898
720575940609006712,,7.4266786355379315
720575940609027523,,15.242338694862049
720575940609060420,,6.542595475463507
720575940609077828,,3.1874754901018454
720575940609097429,,3.095695936834452
720575940609112587,,4.917542294909341
720575940609133102,,3.894297825739007
720575940609137500,,1.7413277182145301
720575940609149394,,6.774871872507176
720575940609153746,,5.209926423024928
720575940609171395,,0.7951240294584375
720575940609180611,,22.016054747993945
720575940609190866,,4.846648326421054
720575940609200708,,7.318469785412794
720575940609202244,,9.727909447677964
720575940609203268,,6.708203932499369
720575940609218258,,7.295432360959378
720575940609226702,,7.957945016704306
720575940609237187,,2.6299556396765835
720575940609240515,,0.17950549357115014
720575940609269001,,18.186228000574747
720575940609271854,,4.628894756490654
720575940609282825,,34.085904548491726
720575940609318446,,8.236841357920861
720575940609347448,,6.95549343245243
720575940609365828,,2.815828277592383
720575940609378424,,4.910759162854106
720575940609381897,,4.708030963742226
720575940609405646,,7.232718867910062
720575940609406985,,13.533045973960679
720575940609414468,,13.365835385622386
720575940609417995,,0.4422166387140533
720575940609447179,,12.841815378762547
720575940609454603,,13.65674436557508
720575940609460491,,16.405994839285626
720575940609482190,,4.194705657797166
720575940609496585,,7.986377290250081
720575940609508654,,1.9618585292749549
720575940609533394,,3.07607253201582
720575940609553419,,2.679344861881144
720575940609573842,,2.0816659994661326
720575940609580664,,1.4255603186895398
720575940609586500,,4.8999999999999995
720575940609586901,,0.8919392106839769
720575940609590596,,3.3993463423951895
720575940609592270,,3.265305839002256
720575940609619666,,6.312685640834652
720575940609634571,,6.127261487266014
720575940609684946,,5.493834928556029
720575940609694818,,7.393390441618934
720575940609739669,,7.159764117778059
720575940609747780,,7.091779278385173
720575940609760814,,1.4624940645653537
720575940609768290,,5.91429529943246
720575940609777198,,2.717024516308644
720575940609781966,,10.600890947882112
720575940609785208,,1.4019827229875392
720575940609792206,,17.85898466692139
720575940609799470,,2.1592179654268864
720575940609806712,,5.647910134632888
720575940609826168,,1.7729448195962931
720575940609836898,,7.531858262665919
720575940609850436,,12.789796280194963
720575940609865796,,3.486641172628274
720575940609871253,,6.258239013936393
720575940609881749,,9.673618190154544
720575940609890315,,15.767758947365419
720575940609891886,,10.967629137096534
720575940609892164,,16.718619028562802
720575940609892932,,7.449757639607403
720575940609894212,,13.183154233928827
720575940609903077,,18.032717179861965
720575940609903602,,6.278711828251255
720575940609908270,,3.6233808644536514
720575940609908548,,14.497662646862155
720575940609932130,,4.405678154382138
720575940609935310,,6.675743820396013
720575940609940373,,4.325120422215625
720575940609950869,,1.3682917167849196
720575940609957315,,0.42295258468165065
720575940609959637,,20.334125667622562
720575940609959726,,1.9652537297311568
720575940609962389,,7.055415571664714
720575940609963248,,7.003253212297522
720575940609970801,,5.446303537466694
720575940609978866,,4.243819034784589
720575940609979505,,4.6701177715342475
720575940609979610,,6.008882314263333
720575940609999217,,5.57185387062112
720575940610029432,,5.975970400045688
720575940610036834,,1.6058919293927874
720575940610048981,,18.489065837828463
720575940610051733,,0.33993463423951903
720575940610052266,,5.118159391378462
720575940610073412,,3.947432358156656
720575940610075346,,5.234076380370806
720575940610088883,,1.8882678717691395
720575940610100437,,14.93482135443504
720575940610101210,,8.228946199578386
720575940610124868,,8.844898089985108
720575940610131012,,3.938978999125986
720575940610137050,,6.896134182762591
720575940610140378,,2.6801741236966925
720575940610147826,,4.058598553961973
720575940610157688,,20.040625406076195
720575940610159480,,2.9448637018073045
720575940610161091,,34.82808572912895
720575940610167665,,7.254117604658903
720575940610167987,,7.3415862651670105
720575940610175218,,3.406692759195574
720575940610191795,,2.4866309202077685
720575940610199781,,1.2382783747337807
720575940610205282,,7.406078584514209
720575940610206387,,8.052328855678958
720575940610207957,,5.3384350599111805
720575940610209378,,9.000555538409836
720575940610214769,,0.5374838498865699
720575940610215637,,9.109274882716456
720575940610218360,,7.32089854837202
720575940610255058,,4.117847334065053
720575940610258552,,0.8055363982396381
720575940610270584,,1.6679994670929073
720575940610292430,,22.43707249670113
720575940610307374,,7.678252115915155
720575940610313570,,0.1795054935711501
720575940610323674,,6.716894123526637
720575940610336610,,5.545769158156112
720575940610347929,,4.464178411408855
720575940610357602,,3.2810906045940817
720575940610358501,,5.767341001035245
720575940610359650,,5.102178184091792
720575940610375726,,4.30258320340493
720575940610378865,,6.619835513230084
720575940610380498,,9.514667040358736
720575940610380970,,1.42828568570857
720575940610383043,,5.56536911025076
720575940610384994,,0.7781745019952501
720575940610386661,,3.566043559277798
720575940610393842,,8.623997526282887
720575940610403448,,2.5230052626888346
720575940610404977,,3.611863169550524
720575940610406776,,7.168139383565461
720575940610408643,,19.005145502088524
720575940610410609,,11.141763275572178
720575940610423538,,3.981066300488964
720575940610427512,,2.0245712852080286
720575940610430254,,7.396996387423449
720575940610439363,,0.33993463423951903
720575940610460514,,17.568153004798198
720575940610470130,,3.771825375950836
720575940610476506,,7.315432697766795
720575940610487928,,12.992305415129373
720575940610499779,,6.0648348882902186
720575940610505170,,13.947879169728038
720575940610506360,,0.17950549357115012
720575940610509102,,5.817215828899594
720575940610511043,,9.61023759678535
720575940610514478,,14.181991710930056
720575940610523746,,2.6223399220289245
720575940610530606,,27.6097607539234
720575940610535890,,3.2345358588555215
720575940610536494,,5.137660513848259
720575940610542894,,11.744927983318302
720575940610543257,,8.436428944365817
720575940610562713,,5.285199460127624
720575940610562969,,8.459642755787952
720575940610569028,,10.290718579812047
720575940610584184,,1.3253930234714029
720575940610585011,,4.839765834555773
720575940610604437,,3.4879156462786707
720575940610609075,,6.681317235396026
720575940610609454,,3.5466729323252926
720575940610614757,,6.281896387415365
720575940610617317,,9.605322598550359
720575940610617753,,9.209898057102599
720575940610618341,,6.232174580353154
720575940610631544,,5.202136313306507
720575940610647416,,6.427026269330682
720575940610649464,,1.4817407180595248
720575940610668152,,7.273162234467817
720575940610669614,,32.67693716097367
720575940610680274,,0.6110100926607787
720575940610690162,,5.322488974989886
720575940610694098,,0.5467073155618908
720575940610702456,,1.7540429489230491
720575940610711250,,6.487595000374861
720575940610724306,,1.6812693617224654
720575940610739930,,4.8848973604592985
720575940610743282,,3.855155278613589
720575940610762850,,12.22388372545049
720575940610763874,,0.8439325934114775
720575940610772337,,8.145141701243345
720575940610774451,,6.265957406671563
720575940610798946,,0.44221663871405337
720575940610812258,,7.482126851519041
720575940610818673,,4.6092901357536125
720575940610823141,,8.211171252222995
720575940610833250,,6.164864601559028
720575940610836885,,12.501955402611582
720575940610846818,,9.498537899183338
720575940610856874,,5.769748694700662
720575940610862506,,4.250490167812021
720575940610885330,,9.085091572950098
720575940610886610,,1.730767331432956
720575940610895826,,5.160103358137961
720575940610906521,,8.096912991998865
720575940610907490,,4.464178411408855
720575940610915026,,16.078453491137346
720575940610929778,,4.558752265941003
720575940610933458,,11.237832926720742
720575940610938902,,0.4422166387140533
720575940610942066,,6.799019537158772
720575940610943897,,6.3609922356675
720575940610946070,,1.1930353445448854
720575940610946730,,5.172577264338886
720575940610951577,,7.859954763794057
720575940610960994,,7.679409699536373
720575940610963734,,1.9439364415764442
720575940610964946,,26.196288965339257
720575940610979938,,1.358512258154322
720575940611001061,,4.828273213295021
720575940611012721,,1.9933221850301406
720575940611013785,,6.211458944742549
720575940611014570,,1.8199511592958264
720575940611022515,,19.952415615380733
720575940611035365,,8.750174601432565
720575940611040866,,4.017876719529027
720575940611045700,,3.9728243521874123
720575940611052517,,10.88852607105296
720575940611070254,,0.66332495807108
720575940611077188,,3.483293460696835
720575940611079236,,25.526043345745713
720575940611086286,,15.21096096021988
720575940611090244,,5.2179178478265325
720575940611094478,,1.9933221850301406
720575940611098595,,8.97304605780866
720575940611108676,,5.187699126030944
720575940611111061,,3.7232005347848536
720575940611111317,,4.159193297851025
720575940611111829,,5.493834928556028
720575940611113109,,10.666718749872842
720575940611117425,,1.14697670227235
720575940611124246,,5.546670673075477
720575940611129571,,6.982597415479907
720575940611129698,,7.1539421921685165
720575940611137742,,19.144508931341704
720575940611139733,,2.3449709782615407
720575940611153370,,1.624807680927192
720575940611175118,,8.127867015535024
720575940611182554,,1.2892719737209144
720575940611197658,,1.9310331143946984
720575940611207922,,8.519324438527322
720575940611208817,,5.491407429389624
720575940611208818,,2.0442330808615954
720575940611210865,,7.3572337796816605
720575940611229297,,8.495815963689942
720575940611244530,,1.1855612829185826
720575940611263090,,6.734653335959882
720575940611284174,,10.1642620107031
720575940611286990,,2.244994432064365
720575940611292622,,1.1100550536897806
720575940611323670,,3.73348213989151
720575940611330070,,4.560214419910049
720575940611331251,,1.8211717839530315
720575940611343054,,8.539841268366109
720575940611344078,,16.054905792311583
720575940611347123,,2.3335714164249515
720575940611350234,,3.762977544445356
720575940611352014,,24.30246901037012
720575940611370610,,7.748548251124206
720575940611372714,,10.831230565155353
720575940611373262,,8.754998572244316
720575940611378382,,1.46401275039985
720575940611379569,,33.8740313514645
720575940611382195,,3.144837038703278
720575940611394019,,5.607633685928099
720575940611400050,,7.551305994476865
720575940611403226,,3.1883468373995254
720575940611403730,,2.0286832072937253
720575940611411057,,0.47609522856952335
720575940611413733,,3.6325687268867406
720575940611428977,,3.3206425081099393
720575940611439473,,11.074695882456046
720575940611450134,,4.412104562073146
720575940611454833,,7.68324294957684
720575940611469006,,7.465178423111458
720575940611471090,,7.7474727062012505
720575940611473587,,8.46436976718028
720575940611476686,,11.747150954829667
720575940611478681,,2.2874051285730346
720575940611489010,,4.766083880457367
720575940611490778,,3.0081371127142607
720575940611496597,,6.747509828735998
720575940611502309,,6.711929677819934
720575940611503509,,3.7358622387163405
720575940611514261,,6.902576008676439
720575940611520721,,1.7065234314893605
720575940611527544,,12.831211945876351
720575940611532949,,6.197221599681227
720575940611548821,,8.576453553512405
720575940611563310,,5.194120607849696
720575940611569301,,1.384035966135113
720575940611578074,,1.6193277068654823
720575940611579541,,3.022140521771503
720575940611586453,,6.97009485030313
720575940611592154,,5.838569078883017
720575940611594970,,2.9522119767312707
720575940611597795,,5.9
720575940611610737,,0.5962847939999439
720575940611611285,,8.256243428797115
720575940611611378,,7.312774211382892
720575940611612387,,4.615071926729732
720575940611615986,,6.938539711879822
720575940611623661,,4.881256668796127
720575940611631333,,5.804213029247711
720575940611633010,,2.048305532764962
720575940611637418,,2.568181371234429
720575940611644402,,3.1026870075253585
720575940611644529,,0.7630348761506397
720575940611644825,,6.571318149520857
720575940611652374,,8.76634980415959
720575940611655288,,8.425886039791633
720575940611657881,,7.100860667709387
720575940611661541,,4.630334761116091
720575940611664281,,5.198290317231447
720575940611669145,,10.354011568254865
720575940611669674,,7.67832447000429
720575940611671506,,34.08337815807973
720575940611673586,,7.152388878316577
720575940611685273,,8.768884383622202
720575940611686629,,1.1756794725698931
720575940611686809,,8.466207336621673
720575940611694565,,6.019320744255303
720575940611696042,,4.397600355749587
720575940611702165,,4.862669591444144
720575940611703080,,18.930985769954564
720575940611704813,,5.159672685570493
720575940611719378,,4.2354325503883175
720575940611720362,,13.597548798711232
720575940611722961,,1.691810338726603
720575940611728563,,4.917542294909341
720575940611733997,,6.467783408728389
720575940611738035,,8.44070823779353
720575940611745429,,12.843026642241826
