flyid,name,vp5_175Hz
720575940602564320,,37.733333333333334
720575940602605536,,35.166666666666664
720575940602977248,,179.66666666666666
720575940603050668,,43.766666666666666
720575940603111392,,22.666666666666668
720575940603231916,,127.66666666666667
720575940603317216,,41.333333333333336
720575940603455846,,62.13333333333333
720575940603464672,,229.2
720575940603556198,,4.7
720575940603642982,,35.3
720575940603673120,,17.733333333333334
720575940603674656,,50.166666666666664
720575940603721248,,36.8
720575940603751782,,63.3
720575940603820716,,134.5
720575940603832288,,5.666666666666667
720575940603882720,,47.6
720575940603883232,,63.43333333333333
720575940603885856,,22.366666666666667
720575940603899936,,0.6666666666666666
720575940603938238,,0.3
720575940603984486,,38.166666666666664
720575940603985952,,178.76666666666668
720575940604008672,,43.733333333333334
720575940604050110,,41.93333333333333
720575940604093984,,57.03333333333333
720575940604103200,,40.3
720575940604126129,,13.966666666666667
720575940604131296,,47.1
720575940604132710,,88.26666666666667
720575940604341216,,33.5
720575940604352172,,201.33333333333334
720575940604352689,,5.966666666666667
720575940604398816,,130.3
720575940604402092,,68.8
720575940604403628,,94.6
720575940604407468,,118.93333333333334
720575940604414636,,114.36666666666666
720575940604418988,,5.033333333333333
720575940604431584,,125.63333333333334
720575940604456876,,39.96666666666667
720575940604466912,,73.93333333333334
720575940604470240,,16.3
720575940604478176,,57.8
720575940604479590,,78.63333333333334
720575940604493024,,87.06666666666666
720575940604500448,,14.066666666666666
720575940604552894,,16.766666666666666
720575940604557792,,73.4
720575940604568521,,29.866666666666667
720575940604569824,,23.4
720575940604620512,,28.633333333333333
720575940604626912,,38.333333333333336
720575940604630496,,70.66666666666667
720575940604663520,,100.66666666666667
720575940604682976,,10.066666666666666
720575940604690278,,0.13333333333333333
720575940604714208,,13.1
720575940604714464,,161.56666666666666
720575940604735660,,8.6
720575940604737708,,0.26666666666666666
720575940604766153,,73.5
720575940604770249,,0.03333333333333333
720575940604783136,,57.2
720575940604806345,,40.333333333333336
720575940604810016,,25.566666666666666
720575940604833196,,51.93333333333333
720575940604860332,,21.466666666666665
720575940604874208,,98.56666666666666
720575940604880841,,19.966666666666665
720575940604884396,,45.46666666666667
720575940604908972,,68.13333333333334
720575940604911793,,44.9
720575940604924606,,59.266666666666666
720575940604931249,,94.1
720575940604934572,,1.1333333333333333
720575940604935340,,22.6
720575940604941234,,48.36666666666667
720575940604961126,,74.3
720575940604961894,,43.733333333333334
720575940604962918,,55.266666666666666
720575940604963686,,57.8
720575940604963942,,49.3
720575940604974978,,51.63333333333333
720575940604978534,,27.833333333333332
720575940604985265,,29.6
720575940604991264,,68.2
720575940604994336,,24.533333333333335
720575940604997152,,61.8
720575940604999526,,24.233333333333334
720575940605000550,,12.233333333333333
720575940605007206,,91.2
720575940605028017,,67.6
720575940605029036,,123.73333333333333
720575940605030316,,28.6
720575940605031084,,22.966666666666665
720575940605032550,,78.1
720575940605037996,,7.666666666666667
720575940605039788,,2.2
720575940605060798,,75.6
720575940605078560,,120.76666666666667
720575940605083838,,52.766666666666666
720575940605101758,,0.4666666666666667
720575940605102694,,146.9
720575940605113376,,47.63333333333333
720575940605154988,,46.93333333333333
720575940605171121,,4.466666666666667
720575940605180337,,63.2
720575940605180849,,28.866666666666667
720575940605184102,,54.6
720575940605196465,,30.7
720575940605197745,,45.53333333333333
720575940605221065,,11.1
720575940605236866,,58.56666666666667
720575940605252041,,44.03333333333333
720575940605264305,,134.46666666666667
720575940605280201,,54.266666666666666
720575940605290441,,43.2
720575940605305777,,17.966666666666665
720575940605309361,,83.96666666666667
720575940605309542,,39.9
720575940605312945,,55.833333333333336
720575940605338290,,34.2
720575940605362610,,53.36666666666667
720575940605376800,,19.2
720575940605383526,,85.8
720575940605391136,,49.9
720575940605391794,,32.6
720575940605396926,,46.766666666666666
720575940605400096,,135.93333333333334
720575940605407846,,47.766666666666666
720575940605410592,,81.16666666666667
720575940605411104,,51.93333333333333
720575940605412738,,79.1
720575940605420902,,91.63333333333334
720575940605421442,,68.9
720575940605427134,,92.9
720575940605431840,,75.3
720575940605451552,,41.5
720575940605452064,,26.966666666666665
720575940605480806,,28.733333333333334
720575940605488416,,51.4
720575940605494560,,6.933333333333334
720575940605507249,,38.6
720575940605513649,,1.7333333333333334
720575940605520062,,19.4
720575940605528422,,54.6
720575940605530336,,0.7333333333333333
720575940605541920,,45.9
720575940605544370,,49.36666666666667
720575940605551038,,47.666666666666664
720575940605551718,,32.3
720575940605552742,,27.466666666666665
720575940605565886,,13.7
720575940605583136,,49.43333333333333
720575940605606274,,52.36666666666667
720575940605619744,,61.9
720575940605620670,,32.06666666666667
720575940605620926,,75.43333333333334
720575940605621024,,45.0
720575940605625376,,67.06666666666666
720575940605625958,,58.46666666666667
720575940605627057,,40.4
720575940605641830,,17.733333333333334
720575940605658033,,35.766666666666666
720575940605664446,,15.466666666666667
720575940605664702,,88.66666666666667
720575940605678368,,75.73333333333333
720575940605686886,,17.966666666666665
720575940605688608,,112.5
720575940605702065,,29.266666666666666
720575940605702944,,7.966666666666667
720575940605705650,,80.1
720575940605718449,,64.86666666666666
720575940605725873,,1.0333333333333334
720575940605726385,,54.86666666666667
720575940605733042,,0.06666666666666667
720575940605742002,,26.066666666666666
720575940605758142,,272.03333333333336
720575940605777841,,0.06666666666666667
720575940605841074,,74.0
720575940605842656,,119.4
720575940605877728,,60.43333333333333
720575940605882336,,71.8
720575940605883569,,228.1
720575940605891040,,38.53333333333333
720575940605925600,,0.03333333333333333
720575940605927904,,30.966666666666665
720575940605929394,,29.033333333333335
720575940605934001,,40.46666666666667
720575940605947569,,119.13333333333334
720575940605957809,,44.666666666666664
720575940605992369,,46.333333333333336
720575940605993649,,19.966666666666665
720575940605997257,,25.5
720575940606009801,,28.0
720575940606010057,,13.2
720575940606015154,,10.9
720575940606039241,,21.733333333333334
720575940606046892,,33.36666666666667
720575940606056905,,289.8666666666667
720575940606112940,,45.93333333333333
720575940606139308,,57.03333333333333
720575940606149321,,55.43333333333333
720575940606179686,,27.366666666666667
720575940606185858,,45.46666666666667
720575940606195657,,22.3
720575940606246334,,161.53333333333333
720575940606267659,,108.9
720575940606319794,,5.033333333333333
720575940606331996,,49.5
720575940606335106,,50.03333333333333
720575940606337312,,99.83333333333333
720575940606341250,,53.5
720575940606342089,,11.933333333333334
720575940606347394,,43.833333333333336
720575940606354633,,11.266666666666667
720575940606373321,,5.2
720575940606385440,,152.83333333333334
720575940606399068,,80.33333333333333
720575940606428850,,0.1
720575940606436128,,79.1
720575940606452681,,51.9
720575940606453769,,39.233333333333334
720575940606454108,,54.9
720575940606464102,,0.06666666666666667
720575940606477660,,36.2
720575940606483467,,65.03333333333333
720575940606483723,,51.6
720575940606498313,,60.8
720575940606514878,,80.46666666666667
720575940606514889,,16.866666666666667
720575940606548914,,0.16666666666666666
720575940606549961,,49.93333333333333
720575940606563249,,30.866666666666667
720575940606573490,,28.6
720575940606590338,,170.3
720575940606602674,,33.06666666666667
720575940606611977,,27.6
720575940606621362,,52.8
720575940606649865,,100.0
720575940606662322,,60.4
720575940606663625,,51.3
720575940606664894,,181.9
720575940606667977,,50.833333333333336
720575940606675804,,58.333333333333336
720575940606679142,,40.6
720575940606680450,,40.43333333333333
720575940606687499,,82.4
720575940606700043,,21.6
720575940606705073,,80.96666666666667
720575940606715337,,66.96666666666667
720575940606722249,,279.93333333333334
720575940606725833,,56.233333333333334
720575940606726834,,39.03333333333333
720575940606729858,,38.13333333333333
720575940606730076,,30.133333333333333
720575940606745289,,35.3
720575940606747593,,45.3
720575940606751922,,236.16666666666666
720575940606756030,,32.63333333333333
720575940606756785,,102.93333333333334
720575940606757041,,99.2
720575940606761161,,79.4
720575940606762686,,193.1
720575940606767806,,103.53333333333333
720575940606769609,,117.86666666666666
720575940606769854,,139.33333333333334
720575940606773705,,66.46666666666667
720575940606775654,,42.6
720575940606776962,,16.166666666666668
720575940606796722,,24.466666666666665
720575940606806473,,37.13333333333333
720575940606833794,,71.06666666666666
720575940606835401,,12.333333333333334
720575940606853250,,46.36666666666667
720575940606864341,,42.13333333333333
720575940606865330,,9.933333333333334
720575940606891221,,68.03333333333333
720575940606892162,,36.46666666666667
720575940606893186,,16.566666666666666
720575940606909195,,50.7
720575940606940425,,67.53333333333333
720575940606941397,,49.03333333333333
720575940606947714,,35.36666666666667
720575940606953858,,71.33333333333333
720575940606954114,,70.33333333333333
720575940606954507,,57.13333333333333
720575940606963586,,63.766666666666666
720575940606967682,,60.46666666666667
720575940606967730,,76.36666666666666
720575940606968450,,19.866666666666667
720575940606968962,,46.233333333333334
720575940606987906,,14.8
720575940606999682,,59.03333333333333
720575940607010825,,32.06666666666667
720575940607011458,,0.9333333333333333
720575940607012482,,43.733333333333334
720575940607030281,,0.03333333333333333
720575940607038386,,4.233333333333333
720575940607040881,,61.43333333333333
720575940607041154,,36.333333333333336
720575940607043202,,12.266666666666667
720575940607128412,,3.933333333333333
720575940607146162,,37.233333333333334
720575940607177906,,56.1
720575940607180722,,84.2
720575940607185074,,53.06666666666667
720575940607206066,,1.3333333333333333
720575940607208882,,65.3
