flyid,name,vp4_200Hz
720575940602564320,,39.46666666666667
720575940602605536,,36.3
720575940602977248,,181.1
720575940603050668,,45.2
720575940603111392,,23.0
720575940603231916,,129.53333333333333
720575940603317216,,43.3
720575940603455846,,62.766666666666666
720575940603464672,,232.1
720575940603556198,,3.5
720575940603642982,,35.96666666666667
720575940603673120,,17.566666666666666
720575940603674656,,50.833333333333336
720575940603721248,,37.46666666666667
720575940603751782,,64.0
720575940603820716,,137.03333333333333
720575940603832288,,5.833333333333333
720575940603882720,,48.13333333333333
720575940603883232,,64.16666666666667
720575940603885856,,21.266666666666666
720575940603899936,,0.7333333333333333
720575940603938238,,0.06666666666666667
720575940603984486,,38.9
720575940603985952,,181.06666666666666
720575940603988838,,0.13333333333333333
720575940604008672,,44.3
720575940604050110,,42.6
720575940604093984,,57.93333333333333
720575940604103200,,41.03333333333333
720575940604126129,,14.3
720575940604131296,,48.1
720575940604132710,,89.76666666666667
720575940604284337,,20.433333333333334
720575940604341216,,33.166666666666664
720575940604352172,,203.76666666666668
720575940604352689,,5.1
720575940604398816,,131.96666666666667
720575940604402092,,70.2
720575940604403628,,0.03333333333333333
720575940604407468,,120.5
720575940604412588,,27.033333333333335
720575940604414636,,24.966666666666665
720575940604418988,,0.16666666666666666
720575940604431584,,127.7
720575940604456876,,41.43333333333333
720575940604466912,,75.4
720575940604470240,,18.4
720575940604478176,,58.56666666666667
720575940604479590,,79.8
720575940604493024,,88.23333333333333
720575940604500448,,14.133333333333333
720575940604552894,,17.0
720575940604557792,,74.33333333333333
720575940604568521,,30.0
720575940604569824,,21.633333333333333
720575940604620512,,28.866666666666667
720575940604624574,,0.03333333333333333
720575940604626912,,39.13333333333333
720575940604630496,,71.36666666666666
720575940604663520,,101.8
720575940604682976,,10.8
720575940604690278,,0.8666666666666667
720575940604714208,,13.566666666666666
720575940604714464,,163.5
720575940604735660,,12.133333333333333
720575940604737708,,0.7333333333333333
720575940604766153,,74.43333333333334
720575940604770249,,0.03333333333333333
720575940604783136,,67.6
720575940604806345,,40.93333333333333
720575940604808736,,35.766666666666666
720575940604810016,,26.633333333333333
720575940604833196,,52.766666666666666
720575940604860332,,20.9
720575940604874208,,96.33333333333333
720575940604880841,,18.833333333333332
720575940604884396,,46.333333333333336
720575940604908972,,64.36666666666666
720575940604911793,,41.1
720575940604921446,,0.1
720575940604924606,,60.233333333333334
720575940604931249,,96.06666666666666
720575940604934572,,1.2
720575940604935340,,23.9
720575940604941234,,49.46666666666667
720575940604961126,,75.1
720575940604961894,,44.333333333333336
720575940604962918,,56.46666666666667
720575940604963686,,57.266666666666666
720575940604963942,,49.86666666666667
720575940604974978,,52.333333333333336
720575940604978534,,28.3
720575940604985265,,30.133333333333333
720575940604991264,,69.83333333333333
720575940604994336,,25.533333333333335
720575940604997152,,62.43333333333333
720575940604999526,,24.5
720575940605000550,,12.133333333333333
720575940605007206,,88.66666666666667
720575940605028017,,68.7
720575940605029036,,123.43333333333334
720575940605030316,,29.866666666666667
720575940605031084,,23.3
720575940605032550,,79.5
720575940605037996,,3.8666666666666667
720575940605039788,,2.533333333333333
720575940605060798,,76.76666666666667
720575940605078560,,135.16666666666666
720575940605083838,,53.86666666666667
720575940605102694,,148.93333333333334
720575940605113376,,48.43333333333333
720575940605154988,,47.5
720575940605171121,,6.633333333333334
720575940605180337,,64.0
720575940605180849,,29.3
720575940605184102,,56.233333333333334
720575940605196465,,32.56666666666667
720575940605197745,,46.1
720575940605221065,,11.6
720575940605236866,,59.5
720575940605252041,,45.166666666666664
720575940605264305,,136.76666666666668
720575940605280201,,54.96666666666667
720575940605290441,,43.56666666666667
720575940605305777,,6.133333333333334
720575940605309361,,85.86666666666666
720575940605309542,,40.6
720575940605312945,,57.1
720575940605338290,,35.233333333333334
720575940605362610,,54.2
720575940605376800,,19.533333333333335
720575940605383526,,87.4
720575940605391136,,50.9
720575940605391794,,34.56666666666667
720575940605396926,,51.13333333333333
720575940605400096,,134.36666666666667
720575940605407846,,49.06666666666667
720575940605410592,,81.86666666666666
720575940605411104,,54.166666666666664
720575940605412738,,80.13333333333334
720575940605420902,,94.63333333333334
720575940605421442,,70.0
720575940605427134,,94.1
720575940605431840,,76.23333333333333
720575940605451552,,42.03333333333333
720575940605452064,,28.633333333333333
720575940605462961,,0.03333333333333333
720575940605480806,,29.266666666666666
720575940605488416,,51.93333333333333
720575940605494560,,7.633333333333334
720575940605507249,,39.03333333333333
720575940605513649,,2.7
720575940605520062,,20.233333333333334
720575940605528422,,55.96666666666667
720575940605530336,,0.9666666666666667
720575940605541920,,47.13333333333333
720575940605544370,,50.166666666666664
720575940605551038,,48.53333333333333
720575940605551718,,32.63333333333333
720575940605552742,,27.7
720575940605565886,,14.333333333333334
720575940605583136,,49.6
720575940605597385,,0.03333333333333333
720575940605606274,,53.06666666666667
720575940605619744,,62.63333333333333
720575940605620670,,33.13333333333333
720575940605620926,,76.53333333333333
720575940605621024,,45.766666666666666
720575940605625376,,68.1
720575940605625958,,53.56666666666667
720575940605627057,,40.43333333333333
720575940605641830,,18.4
720575940605658033,,33.36666666666667
720575940605664446,,15.766666666666667
720575940605664702,,90.3
720575940605678368,,76.8
720575940605686886,,18.0
720575940605688608,,113.33333333333333
720575940605702065,,29.8
720575940605702944,,6.0
720575940605705650,,81.66666666666667
720575940605718449,,65.6
720575940605726385,,55.3
720575940605742002,,26.1
720575940605758142,,275.1333333333333
720575940605777841,,0.4
720575940605841074,,75.23333333333333
720575940605842656,,120.63333333333334
720575940605877728,,61.333333333333336
720575940605882336,,73.13333333333334
720575940605883569,,230.5
720575940605891040,,39.4
720575940605927904,,31.7
720575940605929394,,29.9
720575940605934001,,42.6
720575940605947569,,120.66666666666667
720575940605957809,,43.03333333333333
720575940605992369,,47.56666666666667
720575940605993649,,20.666666666666668
720575940605997257,,25.866666666666667
720575940606009801,,28.3
720575940606010057,,13.5
720575940606015154,,12.533333333333333
720575940606039241,,21.033333333333335
720575940606046892,,44.03333333333333
720575940606056905,,294.06666666666666
720575940606112940,,43.3
720575940606139308,,58.43333333333333
720575940606149321,,57.266666666666666
720575940606179686,,27.5
720575940606185858,,47.8
720575940606195657,,21.0
720575940606246334,,164.13333333333333
720575940606267659,,110.86666666666666
720575940606319794,,5.5
720575940606331996,,50.86666666666667
720575940606335106,,51.1
720575940606337312,,101.36666666666666
720575940606341250,,54.03333333333333
720575940606342089,,9.166666666666666
720575940606347394,,44.43333333333333
720575940606354633,,14.633333333333333
720575940606373321,,5.066666666666666
720575940606385440,,147.23333333333332
720575940606399068,,81.13333333333334
720575940606428850,,0.2
720575940606436128,,79.8
720575940606452681,,52.666666666666664
720575940606453769,,39.93333333333333
720575940606454108,,55.86666666666667
