flyid,name,vp1l_20Hz
720575940602564320,,18.4
720575940602605536,,17.2
720575940602977248,,87.6
720575940603050668,,21.5
720575940603111392,,11.066666666666666
720575940603231916,,62.766666666666666
720575940603317216,,20.3
720575940603455846,,30.266666666666666
720575940603464672,,111.96666666666667
720575940603556198,,2.1333333333333333
720575940603642982,,17.2
720575940603673120,,8.533333333333333
720575940603674656,,24.266666666666666
720575940603721248,,17.9
720575940603751782,,30.933333333333334
720575940603820716,,66.1
720575940603832288,,2.5
720575940603882720,,23.133333333333333
720575940603883232,,31.0
720575940603885856,,10.6
720575940603899936,,0.4
720575940603938238,,0.2
720575940603984486,,18.433333333333334
720575940603985952,,87.73333333333333
720575940604008672,,21.333333333333332
720575940604050110,,20.5
720575940604093984,,28.1
720575940604103200,,19.566666666666666
720575940604126129,,6.466666666666667
720575940604131296,,23.133333333333333
720575940604132710,,43.36666666666667
720575940604284337,,0.23333333333333334
720575940604341216,,15.666666666666666
720575940604352172,,98.43333333333334
720575940604352689,,2.533333333333333
720575940604398816,,64.46666666666667
720575940604402092,,33.8
720575940604403628,,14.9
720575940604407468,,58.166666666666664
720575940604412588,,0.06666666666666667
720575940604414636,,23.766666666666666
720575940604418988,,1.1
720575940604431584,,61.6
720575940604456876,,20.433333333333334
720575940604466912,,36.266666666666666
720575940604470240,,9.266666666666667
720575940604478176,,28.166666666666668
720575940604479590,,38.3
720575940604493024,,42.86666666666667
720575940604500448,,6.766666666666667
720575940604552894,,8.1
720575940604557792,,35.86666666666667
720575940604568521,,14.266666666666667
720575940604569824,,11.033333333333333
720575940604620512,,13.733333333333333
720575940604626912,,18.7
720575940604630496,,34.7
720575940604663520,,48.9
720575940604682976,,4.566666666666666
720575940604690278,,0.4
720575940604714208,,6.133333333333334
720575940604714464,,78.63333333333334
720575940604735660,,5.033333333333333
720575940604737708,,0.3
720575940604766153,,35.86666666666667
720575940604783136,,28.2
720575940604806345,,19.6
720575940604810016,,12.266666666666667
720575940604833196,,25.533333333333335
720575940604860332,,10.4
720575940604874208,,47.56666666666667
720575940604880841,,9.1
720575940604884396,,22.0
720575940604908972,,32.86666666666667
720575940604911793,,20.966666666666665
720575940604924606,,29.066666666666666
720575940604931249,vp1l_6,74.0
720575940604934572,,0.6666666666666666
720575940604935340,,10.8
720575940604941234,,23.633333333333333
720575940604961126,,36.733333333333334
720575940604961894,,21.3
720575940604962918,,26.833333333333332
720575940604963686,,27.8
720575940604963942,,24.0
720575940604974978,,25.366666666666667
720575940604978534,,13.433333333333334
720575940604985265,,14.333333333333334
720575940604991264,,33.53333333333333
720575940604994336,,12.233333333333333
720575940604997152,,30.2
720575940604999526,,11.8
720575940605000550,,5.966666666666667
720575940605007206,,43.7
720575940605028017,,33.36666666666667
720575940605029036,,61.13333333333333
720575940605030316,,14.133333333333333
720575940605031084,,11.066666666666666
720575940605032550,,37.9
720575940605037996,,3.2666666666666666
720575940605039788,,1.1
720575940605060798,,37.06666666666667
720575940605078560,,59.266666666666666
720575940605083838,,25.733333333333334
720575940605102694,,72.26666666666667
720575940605113376,,23.066666666666666
720575940605154988,,23.2
720575940605171121,,2.5
720575940605180337,,30.7
720575940605180849,,14.0
720575940605184102,,26.4
720575940605196465,,14.866666666666667
720575940605197745,,22.266666666666666
720575940605221065,,5.1
720575940605236866,,28.833333333333332
720575940605252041,,21.566666666666666
720575940605264305,,66.13333333333334
720575940605280201,,26.333333333333332
720575940605290441,,20.866666666666667
720575940605305777,,8.6
720575940605309361,,41.1
720575940605309542,,19.433333333333334
720575940605312945,,27.3
720575940605338290,,16.8
720575940605362610,,26.1
720575940605376800,,9.2
720575940605383526,,42.53333333333333
720575940605391136,,24.933333333333334
720575940605391794,,15.733333333333333
720575940605396926,,23.6
720575940605400096,,65.53333333333333
720575940605407846,,23.266666666666666
720575940605410592,,39.53333333333333
720575940605411104,,25.8
