flyid,name,hygro_25Hz
720575940602564320,,37.8
720575940602605536,,35.333333333333336
720575940602977248,,177.46666666666667
720575940603050668,,44.03333333333333
720575940603111392,,22.8
720575940603231916,,128.0
720575940603317216,,42.06666666666667
720575940603455846,,61.6
720575940603464672,,227.7
720575940603556198,,4.466666666666667
720575940603642982,,35.233333333333334
720575940603673120,,17.7
720575940603674656,,49.766666666666666
720575940603721248,,36.333333333333336
720575940603751782,,62.93333333333333
720575940603820716,bitter_L_19,203.4
720575940603832288,,5.4
720575940603882720,,47.5
720575940603883232,,63.36666666666667
720575940603885856,,21.533333333333335
720575940603899936,,0.6666666666666666
720575940603938238,,0.23333333333333334
720575940603984486,,38.333333333333336
720575940603985952,,178.66666666666666
720575940603988838,,0.03333333333333333
720575940604008672,,43.5
720575940604050110,,42.0
720575940604088288,,0.06666666666666667
720575940604093984,,57.166666666666664
720575940604103200,,40.5
720575940604126129,,13.866666666666667
720575940604131296,,47.43333333333333
720575940604132710,,88.4
720575940604284337,,1.2333333333333334
720575940604341216,,32.9
720575940604352172,,199.93333333333334
720575940604352689,,5.6
720575940604398816,,130.6
720575940604402092,,69.0
720575940604403628,,29.133333333333333
720575940604407468,,118.36666666666666
720575940604412588,,0.5666666666666667
720575940604414636,,60.1
720575940604418988,,2.066666666666667
720575940604431584,,125.53333333333333
720575940604456876,,40.733333333333334
720575940604466912,,74.0
720575940604470240,,17.533333333333335
720575940604478176,,57.333333333333336
720575940604479590,,78.7
720575940604493024,,87.0
720575940604500448,,14.233333333333333
720575940604552894,,16.833333333333332
720575940604557792,,73.26666666666667
720575940604568521,,29.466666666666665
720575940604569824,,23.133333333333333
720575940604620512,,28.433333333333334
720575940604626912,,38.36666666666667
720575940604630496,,69.93333333333334
720575940604663520,,99.16666666666667
720575940604682976,,10.466666666666667
720575940604690278,,0.13333333333333333
720575940604714208,,13.2
720575940604714464,,160.16666666666666
720575940604735660,,10.4
720575940604737708,,0.5333333333333333
720575940604747878,,0.03333333333333333
720575940604766153,,73.1
720575940604770249,,0.03333333333333333
720575940604783136,,59.8
720575940604806345,,40.0
720575940604810016,,24.866666666666667
720575940604833196,,52.233333333333334
720575940604860332,,21.333333333333332
720575940604874208,,98.36666666666666
720575940604880841,,19.333333333333332
720575940604884396,,45.46666666666667
720575940604908972,,66.5
720575940604911793,,43.53333333333333
720575940604924606,,59.2
720575940604931249,bitter_L_37,134.76666666666668
720575940604934572,,1.3666666666666667
720575940604935340,,24.0
720575940604941234,,48.4
720575940604961126,,74.8
720575940604961894,,43.6
720575940604962918,,55.1
720575940604963686,,56.96666666666667
