flyid,name,thermo_10Hz
720575940602564320,,1.2297244497131143
720575940602605536,,1.3034143197344765
720575940602977248,,5.619806244188693
720575940603050668,,1.702612371882951
720575940603111392,,0.8055363982396381
720575940603231916,,3.8269512089332363
720575940603317216,,1.2827920936595902
720575940603455846,,1.9955506062794357
720575940603464672,,7.034912934784623
720575940603556198,,1.4360439485692011
720575940603642982,,1.0482790129010922
720575940603673120,,0.816496580927726
720575940603674656,,1.6428295373802146
720575940603721248,,1.2405196043952265
720575940603751782,,2.2120880030716075
720575940603820716,,4.240151988890125
720575940603832288,,1.0225241100118645
720575940603882720,,1.4996295838935991
720575940603883232,,1.8571184369578826
720575940603885856,,1.097977939466707
720575940603899936,,0.8537498983243798
720575940603938238,,0.6403124237432848
720575940603984486,,1.3034143197344765
720575940603985952,,5.441098745249488
720575940603988838,,0.3
720575940604008672,,1.3682917167849196
720575940604050110,,1.4533486237727757
720575940604088288,,0.4000000000000001
720575940604093984,,1.686877457183999
720575940604103200,,1.364632632697248
720575940604126129,,0.8034647195462633
720575940604131296,,1.5477582354991866
720575940604132710,,2.6299556396765835
720575940604284337,,0.9213516640723501
720575940604341216,,1.1234866364235143
720575940604352172,,5.925837962310103
720575940604352689,,1.364632632697248
720575940604398816,,4.1027091320519204
720575940604402092,,2.1406125810669763
720575940604403628,,2.186829262247563
720575940604407468,,3.6485918135935984
720575940604412588,,0.17950549357115014
720575940604414636,,1.707825127659933
720575940604418988,,1.5563490039905001
720575940604431584,,3.6932370625238784
720575940604456876,,1.5260697523012794
720575940604466912,,2.227105745132008
720575940604470240,,2.009975124224178
720575940604478176,,1.646882576938083
720575940604479590,,2.351358945139786
720575940604493024,,2.7071920672329277
720575940604500448,,0.7118052168020874
720575940604552894,,0.6
720575940604557792,,2.160246899469287
720575940604568521,,0.9551032521262935
720575940604569824,,1.9519221295943137
720575940604620512,,1.043498389499902
720575940604626912,,1.2671051872498809
720575940604630496,,2.3036203390894654
720575940604663520,,3.2195582857832465
720575940604682976,,0.9285592184789413
720575940604690278,,0.5374838498865699
720575940604714208,,0.7180219742846005
720575940604714464,,5.070722061227792
720575940604735660,,1.942506971244462
720575940604737708,,0.8055363982396381
720575940604766153,,2.3619671650742493
720575940604783136,,1.8618986725025255
720575940604806345,,1.139688066485251
720575940604810016,,1.1
720575940604833196,,1.746106780494506
720575940604860332,,0.8439325934114775
720575940604874208,,3.3995097685793856
720575940604880841,,1.4851112939963642
720575940604884396,,1.7194960502038579
720575940604908972,,2.0893911925619757
720575940604911793,,1.4696938456699067
720575940604924606,,1.8726095873584185
720575940604931249,,2.7414513593269447
720575940604934572,,1.0354816378006046
720575940604935340,,0.8326663997864531
720575940604941234,,1.5638272140986533
720575940604961126,,2.3534844144138467
720575940604961894,,1.3585122581543219
720575940604962918,,1.8061622912192088
720575940604963686,,1.9218047073866102
720575940604963942,,1.624807680927192
720575940604974978,,1.6196707484341792
720575940604978534,,0.9073771725877469
720575940604985265,,1.0519822558706333
720575940604991264,,2.205044721138831
720575940604994336,,0.8595864638818418
720575940604997152,,1.9102065042525873
720575940604999526,,0.8465616732800196
720575940605000550,,0.6798692684790381
720575940605007206,,3.1895663237081835
720575940605028017,,2.7384099198054495
720575940605029036,,4.130644286575912
720575940605030316,,1.1234866364235145
720575940605031084,,0.891939210683977
720575940605032550,,2.920426148507935
720575940605037996,,1.3354150416006754
720575940605039788,,1.3416407864998738
720575940605060798,,2.1367160680716455
720575940605078560,,3.3625387234449318
720575940605083838,,1.733653816526112
720575940605102694,,4.287578959428425
720575940605113376,,1.5779733838059504
720575940605154988,,1.7384539747207064
720575940605171121,,1.398809017223819
720575940605180337,,2.008039397577204
720575940605180849,,0.9339283817414601
720575940605184102,,1.7269111795984828
720575940605196465,,0.9865765724632497
720575940605197745,,1.5902480589168748
720575940605221065,,0.5627314338711378
720575940605236866,,1.8345450541089348
720575940605252041,,1.3186693629901656
720575940605264305,,4.181971890016585
720575940605280201,,1.6733200530681511
720575940605290441,,1.6316317667360554
720575940605305777,,0.6506407098647711
720575940605309361,,2.7286545321010416
720575940605309542,,1.2840906856172145
720575940605312945,,1.8162843634433705
720575940605338290,,1.2405196043952265
720575940605362610,,1.8027756377319946
720575940605376800,,0.9067647005823629
720575940605383526,,2.798610766473648
720575940605391136,,1.9267128022157898
720575940605391794,,1.1175369742826808
720575940605396926,,1.851125783588643
720575940605400096,,3.6660605559646724
720575940605407846,,1.8138357147217057
720575940605410592,,2.7970222261064235
720575940605411104,,1.920937271229855
720575940605412738,,2.557994005726623
720575940605420902,,3.2257643366426443
720575940605421442,,1.8988300491501489
720575940605427134,,2.7880698221768645
720575940605431840,,2.2793761329705013
720575940605451552,,1.3699148392023008
720575940605452064,,0.9213516640723501
720575940605462961,,0.17950549357115012
720575940605480806,,1.4177446878757827
720575940605488416,,1.4866068747318506
720575940605494560,,2.1252450839060106
720575940605507249,,1.3747727084867518
720575940605513649,,1.2565384549980512
720575940605520062,,0.7717224601860151
720575940605528422,,1.7688665548562132
720575940605530336,,0.9865765724632494
720575940605541920,,1.5577761927397233
720575940605544370,,1.4410644214144857
720575940605551038,,1.4940623220676648
720575940605551718,,1.0482790129010926
720575940605552742,,1.002773930432755
720575940605565886,,0.7781745019952502
720575940605583136,,2.0278614899006837
720575940605597216,,0.17950549357115012
720575940605606274,,1.6669999666733315
720575940605619744,,1.9102065042525873
720575940605620670,,0.9977753031397177
720575940605620926,,2.3860706890897703
720575940605621024,,1.4079141387961915
720575940605625376,,2.1437246921084707
720575940605625958,,2.3392781412697
720575940605627057,,1.4
