flyid,name,thermo_5Hz
720575940602564320,,33.06666666666667
720575940602605536,,31.166666666666668
720575940602977248,,157.03333333333333
720575940603050668,,39.06666666666667
720575940603111392,,20.0
720575940603231916,,113.4
720575940603317216,,36.766666666666666
720575940603455846,,54.4
720575940603464672,,201.03333333333333
720575940603556198,,4.2
720575940603642982,,31.233333333333334
720575940603673120,,15.666666666666666
720575940603674656,,43.93333333333333
720575940603721248,,32.233333333333334
720575940603751782,,55.766666666666666
720575940603820716,,119.63333333333334
720575940603832288,,4.433333333333334
720575940603882720,,41.86666666666667
720575940603883232,,56.03333333333333
720575940603885856,,19.366666666666667
720575940603899936,,0.7
720575940603938238,,0.13333333333333333
720575940603984486,,33.86666666666667
720575940603985952,,158.43333333333334
720575940603988838,,0.03333333333333333
720575940604008672,,38.53333333333333
720575940604050110,,37.2
720575940604088288,,0.13333333333333333
720575940604093984,,50.733333333333334
720575940604103200,,35.733333333333334
720575940604126129,,12.233333333333333
720575940604131296,,42.13333333333333
720575940604132710,,78.4
720575940604284337,,0.7666666666666667
720575940604341216,,28.8
720575940604352172,,177.03333333333333
720575940604352689,,4.666666666666667
720575940604398816,,115.8
720575940604402092,,61.13333333333333
720575940604403628,,27.333333333333332
720575940604407468,,104.43333333333334
720575940604412588,,0.06666666666666667
720575940604414636,,45.333333333333336
720575940604418988,,2.0
720575940604431584,,111.66666666666667
720575940604456876,,36.8
720575940604466912,,65.66666666666667
720575940604470240,,14.966666666666667
720575940604478176,,50.96666666666667
720575940604479590,,69.6
720575940604493024,,77.3
720575940604500448,,12.466666666666667
720575940604552894,,14.666666666666666
720575940604557792,,64.83333333333333
720575940604568521,,26.0
720575940604569824,,20.2
720575940604620512,,25.3
720575940604626912,,34.03333333333333
720575940604630496,,62.13333333333333
720575940604663520,,87.96666666666667
720575940604682976,,9.1
720575940604690278,,0.36666666666666664
720575940604714208,,11.7
720575940604714464,,141.6
720575940604735660,,9.633333333333333
720575940604737708,,0.4
720575940604766153,,64.73333333333333
720575940604770249,,0.03333333333333333
720575940604783136,,51.96666666666667
