flyid,name,hygro_5Hz
720575940602564320,,16.833333333333332
720575940602605536,,15.833333333333334
720575940602977248,,80.36666666666666
720575940603050668,,19.8
720575940603111392,,10.066666666666666
720575940603231916,,58.06666666666667
720575940603317216,,18.9
720575940603455846,,27.8
720575940603464672,,103.03333333333333
720575940603556198,,2.0
720575940603642982,,15.666666666666666
720575940603673120,,7.766666666666667
720575940603674656,,22.233333333333334
720575940603721248,,16.466666666666665
720575940603751782,,28.2
720575940603820716,hygro_L_19,90.0
720575940603832288,,2.2666666666666666
720575940603882720,,21.466666666666665
720575940603883232,,28.833333333333332
720575940603885856,,9.8
720575940603899936,,0.3333333333333333
720575940603938238,,0.13333333333333333
720575940603984486,,17.033333333333335
720575940603985952,,81.53333333333333
720575940604008672,,19.466666666666665
720575940604050110,,18.766666666666666
720575940604093984,,25.866666666666667
720575940604103200,,18.166666666666668
720575940604126129,,6.133333333333334
720575940604131296,,21.433333333333334
720575940604132710,,40.13333333333333
720575940604284337,,0.3
720575940604341216,,14.766666666666667
720575940604352172,,90.63333333333334
720575940604352689,,2.466666666666667
720575940604398816,,59.5
720575940604402092,,31.3
720575940604403628,,13.933333333333334
720575940604407468,,53.5
720575940604412588,,0.06666666666666667
720575940604414636,,24.9
720575940604418988,,1.2
720575940604431584,,57.46666666666667
720575940604456876,,18.733333333333334
720575940604466912,,33.733333333333334
720575940604470240,,7.833333333333333
720575940604478176,,25.733333333333334
720575940604479590,,35.266666666666666
720575940604493024,,39.56666666666667
720575940604500448,,6.166666666666667
720575940604552894,,7.4
720575940604557792,,33.2
720575940604568521,,13.1
720575940604569824,,10.3
720575940604620512,,12.833333333333334
720575940604626912,,17.266666666666666
720575940604630496,,31.666666666666668
720575940604663520,,44.93333333333333
720575940604682976,,4.366666666666666
720575940604690278,,0.16666666666666666
720575940604714208,,5.7
720575940604714464,,72.46666666666667
720575940604735660,,5.033333333333333
720575940604737708,,0.3333333333333333
720575940604766153,,32.833333333333336
720575940604783136,,26.5
720575940604806345,,17.9
720575940604810016,,10.8
720575940604833196,,23.466666666666665
720575940604860332,,9.566666666666666
720575940604874208,,45.266666666666666
720575940604880841,,8.466666666666667
720575940604884396,,20.333333333333332
720575940604908972,,30.566666666666666
720575940604911793,,19.433333333333334
720575940604924606,,26.933333333333334
720575940604931249,hygro_L_37,57.9
720575940604934572,,0.4
720575940604935340,,10.566666666666666
720575940604941234,,21.666666666666668
720575940604961126,,33.9
720575940604961894,,19.633333333333333
720575940604962918,,24.966666666666665
720575940604963686,,25.833333333333332
720575940604963942,,21.966666666666665
720575940604974978,,23.466666666666665
720575940604978534,,12.533333333333333
720575940604985265,,13.266666666666667
720575940604991264,,31.133333333333333
720575940604994336,,11.066666666666666
720575940604997152,,27.433333333333334
720575940604999526,,10.633333333333333
720575940605000550,,5.233333333333333
720575940605007206,,40.36666666666667
720575940605028017,,30.7
720575940605029036,,55.733333333333334
720575940605030316,,12.666666666666666
720575940605031084,,10.066666666666666
720575940605032550,,34.43333333333333
720575940605037996,,2.7
720575940605039788,,0.8333333333333334
720575940605060798,,34.333333333333336
720575940605078560,,54.43333333333333
720575940605083838,,23.666666666666668
720575940605102694,,67.0
720575940605113376,,21.233333333333334
720575940605154988,,21.266666666666666
720575940605171121,,2.4
720575940605180337,,28.1
720575940605180849,,12.866666666666667
720575940605184102,,24.333333333333332
720575940605196465,,13.666666666666666
720575940605197745,,20.266666666666666
720575940605221065,,4.733333333333333
720575940605236866,,26.5
720575940605252041,,19.833333333333332
720575940605264305,hygro_L_22,90.33333333333333
720575940605280201,,24.066666666666666
720575940605290441,,19.2
720575940605305777,,7.8
720575940605309361,,37.766666666666666
720575940605309542,,17.933333333333334
720575940605312945,,25.666666666666668
720575940605338290,,15.3
720575940605362610,,23.733333333333334
720575940605376800,,8.566666666666666
720575940605383526,,38.96666666666667
720575940605391136,,22.9
720575940605391794,,14.333333333333334
720575940605396926,,22.033333333333335
720575940605400096,,60.7
720575940605407846,,21.466666666666665
720575940605410592,,36.4
720575940605411104,,23.966666666666665
720575940605412738,,35.96666666666667
720575940605420902,,41.733333333333334
720575940605421442,,31.266666666666666
720575940605427134,,41.733333333333334
720575940605431840,,34.2
720575940605451552,,18.366666666666667
720575940605452064,,12.1
720575940605462961,,0.03333333333333333
720575940605480806,,12.8
720575940605488416,,23.066666666666666
720575940605494560,,2.433333333333333
720575940605507249,,17.066666666666666
720575940605513649,,0.9333333333333333
720575940605520062,,8.833333333333334
720575940605528422,,24.866666666666667
720575940605530336,,0.26666666666666666
720575940605541920,,20.4
720575940605544370,,22.3
720575940605551038,,21.7
720575940605551718,,14.3
720575940605552742,,12.133333333333333
720575940605565886,,6.033333333333333
720575940605583136,,21.733333333333334
720575940605597385,,0.03333333333333333
720575940605606274,,23.366666666666667
720575940605619744,,28.1
720575940605620670,,14.466666666666667
720575940605620926,,34.266666666666666
720575940605621024,,20.433333333333334
720575940605625376,,30.366666666666667
720575940605625958,,25.233333333333334
720575940605627057,,18.0
720575940605641830,,8.133333333333333
720575940605658033,,15.3
720575940605664446,,6.8
720575940605664702,,40.43333333333333
720575940605678368,,34.46666666666667
720575940605686886,,7.966666666666667
720575940605688608,,50.43333333333333
720575940605702065,,13.3
720575940605702944,,3.5
720575940605705650,,36.56666666666667
720575940605718449,,29.1
720575940605726385,,24.666666666666668
720575940605742002,,11.5
720575940605758142,,121.33333333333333
720575940605777841,,0.1
720575940605841074,,33.56666666666667
720575940605842656,,53.0
720575940605877728,,27.566666666666666
720575940605882336,,32.5
720575940605883569,,102.43333333333334
720575940605891040,,17.033333333333335
720575940605927904,,13.8
720575940605929394,,13.0
720575940605934001,,18.2
720575940605947569,,53.03333333333333
720575940605957809,,19.7
720575940605992369,,20.666666666666668
720575940605993649,,9.066666666666666
720575940605997257,,11.266666666666667
720575940606009801,,12.7
720575940606010057,,5.8
720575940606015154,,5.333333333333333
720575940606039241,,9.9
720575940606046892,,17.733333333333334
720575940606056905,,132.3
720575940606112940,,19.866666666666667
720575940606139308,,25.6
720575940606149321,,24.7
720575940606179686,,12.933333333333334
720575940606185858,,20.933333333333334
720575940606195657,,9.7
720575940606246334,,72.53333333333333
720575940606267659,,49.8
720575940606319794,,2.3666666666666667
720575940606331996,,21.933333333333334
720575940606335106,,22.7
720575940606337312,,44.766666666666666
720575940606341250,,23.833333333333332
720575940606342089,,4.8
720575940606347394,,19.4
720575940606354633,,5.8
720575940606373321,,1.9
720575940606385440,,68.56666666666666
720575940606399068,,35.766666666666666
720575940606428850,,0.1
720575940606436128,,35.9
720575940606452681,,23.133333333333333
720575940606453769,,17.466666666666665
720575940606454108,,24.533333333333335
720575940606477660,,16.233333333333334
720575940606483467,,28.966666666666665
720575940606483723,,23.033333333333335
720575940606498313,,27.1
720575940606514878,,35.7
720575940606514889,,7.466666666666667
720575940606549961,,22.1
720575940606563249,,13.8
720575940606573490,,12.9
720575940606590338,,76.63333333333334
720575940606602674,,14.966666666666667
720575940606611977,,12.766666666666667
720575940606621362,,23.533333333333335
720575940606649865,,44.8
720575940606662322,,27.433333333333334
720575940606663625,,23.266666666666666
720575940606664894,,81.83333333333333
720575940606667977,,21.066666666666666
720575940606675804,,26.5
720575940606679142,,17.533333333333335
720575940606680450,,14.8
720575940606687499,,37.43333333333333
720575940606700043,,9.6
720575940606705073,,36.9
720575940606715337,,30.3
720575940606722249,,126.06666666666666
720575940606725833,,26.366666666666667
720575940606726834,,18.066666666666666
720575940606729858,,16.933333333333334
720575940606730076,,13.533333333333333
720575940606745289,,15.766666666666667
720575940606747593,,20.233333333333334
720575940606751922,,108.33333333333333
720575940606756030,,13.433333333333334
720575940606756785,,46.2
720575940606757041,,45.4
720575940606761161,,35.666666666666664
720575940606762686,,87.7
720575940606767806,,47.03333333333333
720575940606769609,,53.5
720575940606769854,,62.8
720575940606773705,,30.2
720575940606775654,,19.1
720575940606776962,,7.566666666666666
720575940606796722,,11.0
720575940606806473,,17.066666666666666
720575940606833794,,32.53333333333333
720575940606835401,,5.4
720575940606853250,,21.1
720575940606864341,,18.7
720575940606865330,,3.8
720575940606891221,,30.466666666666665
720575940606892162,,16.266666666666666
720575940606893186,,7.466666666666667
720575940606909195,,23.066666666666666
720575940606940425,,30.666666666666668
720575940606941397,,21.833333333333332
720575940606947714,,15.7
720575940606953858,,31.266666666666666
720575940606954114,,31.366666666666667
720575940606954507,,25.8
720575940606963586,,28.466666666666665
720575940606967682,,26.966666666666665
720575940606967730,,34.2
720575940606968450,,8.566666666666666
720575940606968962,,20.666666666666668
720575940606987906,,6.266666666666667
720575940606999682,,26.1
720575940607010825,,14.166666666666666
720575940607011458,,0.4666666666666667
720575940607012482,,19.366666666666667
720575940607038386,,2.3
720575940607040881,,27.8
720575940607041154,,17.6
720575940607043202,,5.433333333333334
720575940607128412,,1.7333333333333334
720575940607146162,,16.6
720575940607177906,,25.566666666666666
720575940607180722,,38.2
720575940607185074,,24.2
720575940607206066,,1.0333333333333334
720575940607208882,,29.666666666666668
720575940607227826,,22.733333333333334
720575940607233458,,8.6
720575940607249365,,15.4
720575940607280306,,20.933333333333334
720575940607280818,,18.7
720575940607310531,,16.133333333333333
720575940607337155,,28.833333333333332
720575940607337923,,28.0
720575940607343829,,0.13333333333333333
720575940607351747,,16.233333333333334
720575940607352003,,18.766666666666666
720575940607375881,,5.666666666666667
720575940607384242,,1.5666666666666667
720575940607439964,,55.13333333333333
720575940607447491,,0.3
720575940607451081,,26.966666666666665
720575940607471829,,12.533333333333333
720575940607484099,,42.266666666666666
720575940607539907,,2.1666666666666665
720575940607626453,,14.066666666666666
720575940607667723,,30.866666666666667
720575940607674563,,12.0
720575940607687260,,33.06666666666667
720575940607715420,,22.966666666666665
720575940607721923,,16.866666666666667
720575940607722179,,15.766666666666667
720575940607763467,,12.2
720575940607774044,,5.466666666666667
720575940607792139,,19.833333333333332
720575940607793675,,19.433333333333334
720575940607804939,,15.166666666666666
720575940607809547,,31.4
720575940607814492,,42.36666666666667
720575940607828233,,10.033333333333333
720575940607869788,,18.4
720575940607896265,,31.566666666666666
720575940607896843,,9.2
720575940607900867,,39.36666666666667
720575940607930716,,10.8
720575940607932885,,18.066666666666666
720575940607935154,,19.633333333333333
720575940607948483,,15.9
720575940607971908,,26.133333333333333
720575940607978820,,18.8
720575940607981636,,21.466666666666665
720575940607982428,,8.066666666666666
720575940607984651,,24.066666666666666
720575940607993668,,17.433333333333334
720575940608027915,,5.066666666666666
720575940608059484,,49.03333333333333
720575940608071435,,33.36666666666667
720575940608074370,,0.8333333333333334
720575940608098261,,4.3
720575940608116316,,0.43333333333333335
720575940608124338,,106.7
720575940608130606,,32.1
720575940608140380,,1.3666666666666667
720575940608144732,,17.033333333333335
720575940608145877,,31.8
720575940608152021,,11.433333333333334
720575940608158300,,28.333333333333332
720575940608158677,,10.6
720575940608168028,,0.13333333333333333
720575940608176452,,31.166666666666668
720575940608176514,,15.7
720575940608177929,,27.666666666666668
720575940608177988,,11.366666666666667
720575940608181122,,0.03333333333333333
720575940608186498,,5.066666666666666
720575940608188427,,45.233333333333334
720575940608192860,,35.13333333333333
720575940608199748,,79.96666666666667
720575940608200713,,43.166666666666664
720575940608207317,,9.766666666666667
720575940608214281,,18.833333333333332
720575940608235529,,36.9
720575940608237065,,19.2
720575940608241365,,97.96666666666667
720575940608252082,,93.23333333333333
720575940608285570,,34.06666666666667
720575940608286556,,14.866666666666667
720575940608293129,,118.3
720575940608295032,,23.466666666666665
720575940608328387,,10.866666666666667
720575940608328713,,16.933333333333334
720575940608336514,,4.833333333333333
720575940608336907,,0.7
720575940608339209,,6.0
720575940608341806,,57.36666666666667
720575940608344331,,24.233333333333334
720575940608344412,,32.0
720575940608345778,,112.7
720575940608345867,,8.666666666666666
720575940608362418,,67.3
720575940608363844,,7.0
720575940608364124,,56.03333333333333
720575940608368818,,15.133333333333333
720575940608379915,,23.033333333333335
720575940608383243,,26.2
720575940608386315,,21.833333333333332
720575940608392796,,61.9
720575940608393739,,15.166666666666666
720575940608407049,,23.9
720575940608437769,,24.166666666666668
720575940608447241,,14.233333333333333
720575940608451420,,3.8
720575940608452617,,24.866666666666667
720575940608456715,,22.333333333333332
720575940608462684,,27.5
720575940608471563,,39.06666666666667
720575940608496835,,39.8
720575940608501316,,12.533333333333333
720575940608524483,,29.6
720575940608525763,,15.066666666666666
720575940608527150,,17.833333333333332
720575940608530955,,36.166666666666664
720575940608532675,,20.966666666666665
720575940608535819,,19.633333333333333
720575940608537027,,21.833333333333332
720575940608544011,,35.13333333333333
720575940608545219,,25.866666666666667
720575940608564233,,28.7
720575940608566979,,1.4
720575940608573193,,30.1
720575940608589323,,46.13333333333333
720575940608601865,,1.6333333333333333
720575940608603657,,16.4
720575940608606933,,0.13333333333333333
720575940608619787,,13.6
720575940608621614,,22.533333333333335
720575940608621835,,35.1
720575940608626697,,34.166666666666664
720575940608628419,,10.466666666666667
720575940608631765,,24.166666666666668
720575940608633134,,22.166666666666668
720575940608644654,,12.066666666666666
720575940608662485,,16.5
720575940608662574,,29.466666666666665
720575940608663253,,4.533333333333333
720575940608663765,,28.433333333333334
720575940608682453,,11.1
720575940608708875,,31.5
720575940608716483,,28.133333333333333
720575940608716809,,16.033333333333335
720575940608765141,,9.2
720575940608767957,,15.2
720575940608768213,,24.466666666666665
720575940608772821,,21.333333333333332
720575940608774776,,28.833333333333332
720575940608801749,,22.633333333333333
720575940608806776,,19.5
720575940608819780,,11.7
720575940608820600,,8.366666666666667
720575940608823509,,19.666666666666668
720575940608845525,,72.16666666666667
720575940608845781,,18.233333333333334
720575940608884693,,23.9
720575940608886741,,10.6
720575940608888277,,25.966666666666665
720575940608898005,,65.13333333333334
720575940608901333,,31.133333333333333
720575940608929749,,6.6
720575940608932803,,35.03333333333333
720575940608956117,,13.566666666666666
720575940608956373,,31.433333333333334
720575940608969173,,12.566666666666666
720575940608969667,,13.333333333333334
720575940608970197,,63.63333333333333
720575940608970453,,44.766666666666666
720575940608971221,,47.43333333333333
720575940608974549,,13.466666666666667
720575940608976085,,21.2
720575940608977621,,73.73333333333333
720575940608978115,,1.9333333333333333
720575940608978901,,7.5
720575940608987349,,2.7666666666666666
720575940608989909,,35.666666666666664
720575940608990677,,18.266666666666666
720575940608997571,,28.966666666666665
720575940609006200,,21.933333333333334
720575940609006712,,26.8
720575940609027523,,54.53333333333333
720575940609060420,,23.133333333333333
720575940609077828,,7.7
720575940609097429,,9.466666666666667
720575940609112587,,17.5
720575940609133102,,13.766666666666667
720575940609137500,,3.8333333333333335
720575940609149394,,24.466666666666665
720575940609153746,,18.066666666666666
720575940609171395,,0.1
720575940609180611,,78.7
720575940609190866,,17.1
720575940609200708,,26.766666666666666
720575940609202244,,34.9
720575940609203268,,23.9
720575940609218258,,26.366666666666667
720575940609226702,,28.133333333333333
720575940609237187,,8.6
720575940609240515,,0.8
720575940609269001,,65.66666666666667
720575940609271854,,16.866666666666667
720575940609282825,,124.8
720575940609318446,,29.233333333333334
720575940609347448,,25.266666666666666
720575940609365828,,10.2
720575940609378424,,17.333333333333332
720575940609381897,,16.366666666666667
720575940609405646,,26.0
720575940609406985,,48.8
720575940609414468,,47.56666666666667
720575940609417995,,0.13333333333333333
720575940609447179,,46.93333333333333
720575940609454603,,49.666666666666664
720575940609460491,,60.4
720575940609482190,,14.9
720575940609496585,,28.933333333333334
720575940609508654,,5.3
720575940609533394,,10.566666666666666
720575940609553419,,8.433333333333334
720575940609573842,,7.3
720575940609580664,,1.5333333333333334
720575940609586500,,17.366666666666667
720575940609586901,,0.5333333333333333
720575940609590596,,11.933333333333334
720575940609592270,,11.3
720575940609619666,,23.033333333333335
720575940609634571,,21.733333333333334
720575940609684946,,18.866666666666667
720575940609694818,,26.166666666666668
720575940609739669,,23.966666666666665
720575940609747780,,25.7
720575940609760814,,1.8666666666666667
720575940609768290,,21.2
720575940609777198,,9.4
720575940609781966,,38.1
720575940609785208,,4.733333333333333
720575940609792206,hygro_L_29,98.06666666666666
720575940609799470,,2.4
720575940609806712,,20.8
720575940609826168,,4.333333333333333
720575940609836898,,26.333333333333332
720575940609850436,,47.43333333333333
720575940609865796,,12.466666666666667
720575940609871253,,22.333333333333332
720575940609881749,,34.4
720575940609890315,,57.43333333333333
720575940609891886,,39.56666666666667
720575940609892164,,60.833333333333336
720575940609892932,,26.2
720575940609894212,,49.13333333333333
720575940609903077,,65.56666666666666
720575940609903602,,22.366666666666667
720575940609908270,,12.8
720575940609908548,,52.233333333333334
720575940609932130,,15.4
720575940609935310,,23.8
720575940609940373,,15.666666666666666
720575940609950869,,2.966666666666667
720575940609957315,,0.16666666666666666
720575940609959637,,72.76666666666667
720575940609959726,,5.3
720575940609962389,,27.066666666666666
720575940609963248,,25.033333333333335
720575940609970801,,19.566666666666666
720575940609978866,,14.766666666666667
720575940609979505,,16.6
720575940609979610,,21.266666666666666
720575940609999217,,19.5
720575940610029432,,21.433333333333334
720575940610036834,,5.0
720575940610048981,,67.93333333333334
720575940610051733,,0.13333333333333333
720575940610052266,,18.2
720575940610073412,,13.666666666666666
720575940610075346,,18.6
720575940610088883,,2.8
720575940610100437,,53.7
720575940610101210,,29.466666666666665
720575940610124868,,32.06666666666667
720575940610131012,,14.333333333333334
720575940610137050,,24.4
720575940610140378,,9.2
720575940610147826,,13.833333333333334
720575940610157688,,72.66666666666667
720575940610159480,,10.466666666666667
720575940610161091,,125.7
720575940610167665,,24.866666666666667
720575940610167987,,26.2
720575940610175218,,12.233333333333333
720575940610191795,,8.633333333333333
720575940610199781,,1.5
720575940610205282,,26.233333333333334
720575940610206387,,29.0
720575940610207957,,19.333333333333332
720575940610209378,,32.3
720575940610214769,,0.23333333333333334
720575940610215637,,31.533333333333335
720575940610218360,,25.966666666666665
720575940610255058,,14.633333333333333
720575940610258552,,0.36666666666666664
720575940610270584,,2.1
720575940610292430,,81.96666666666667
720575940610307374,,27.8
720575940610313570,,0.03333333333333333
720575940610323674,,23.866666666666667
720575940610336610,,19.6
720575940610347929,,15.533333333333333
720575940610357602,,9.066666666666666
720575940610358501,,20.8
720575940610359650,,18.566666666666666
720575940610375726,,15.133333333333333
720575940610378865,,23.333333333333332
720575940610380498,,34.333333333333336
720575940610380970,,1.2333333333333334
720575940610383043,,19.7
720575940610384994,,0.4666666666666667
720575940610386661,,12.6
720575940610393842,,31.233333333333334
720575940610403448,,8.833333333333334
720575940610404977,,12.633333333333333
720575940610406776,,25.566666666666666
720575940610408643,,69.93333333333334
720575940610410609,,40.2
720575940610423538,,14.5
720575940610427512,,4.066666666666666
720575940610430254,,25.7
720575940610439363,,0.03333333333333333
720575940610460514,hygro_L_33,96.3
720575940610470130,,12.633333333333333
720575940610476506,,26.066666666666666
720575940610487928,,46.13333333333333
720575940610499779,,20.866666666666667
720575940610505170,,50.2
720575940610506360,,0.03333333333333333
720575940610509102,,20.033333333333335
720575940610511043,,34.46666666666667
720575940610514478,,51.5
720575940610523746,,9.033333333333333
720575940610530606,,101.3
720575940610535890,,10.933333333333334
720575940610536494,,18.5
720575940610542894,,41.733333333333334
720575940610543257,,30.5
720575940610562713,,19.1
720575940610562969,,28.9
720575940610569028,,36.93333333333333
720575940610584184,,0.7333333333333333
720575940610585011,,16.766666666666666
720575940610604437,,12.3
720575940610609075,,24.533333333333335
720575940610609454,,12.866666666666667
720575940610614757,,22.833333333333332
720575940610617317,,35.03333333333333
720575940610617753,,32.766666666666666
720575940610618341,,22.466666666666665
720575940610631544,,18.133333333333333
720575940610647416,,22.9
720575940610649464,,1.2333333333333334
720575940610668152,,26.266666666666666
720575940610669614,,119.13333333333334
720575940610680274,,0.36666666666666664
720575940610690162,,18.633333333333333
720575940610694098,,0.8333333333333334
720575940610702456,,5.1
720575940610711250,,21.266666666666666
720575940610724306,,4.9
720575940610739930,,17.433333333333334
720575940610743282,,14.166666666666666
720575940610762850,,44.7
720575940610763874,,0.7666666666666667
720575940610772337,,27.7
720575940610774451,,22.433333333333334
720575940610798946,,0.1
720575940610812258,,26.566666666666666
720575940610818673,,15.666666666666666
720575940610823141,,30.3
720575940610833250,,21.533333333333335
720575940610836885,,45.1
720575940610846818,,33.7
720575940610856874,,20.766666666666666
720575940610862506,,15.433333333333334
720575940610885330,,32.9
720575940610886610,,5.2
720575940610895826,,18.5
720575940610906521,,29.1
720575940610907490,,15.633333333333333
720575940610915026,,58.36666666666667
720575940610929778,,16.566666666666666
720575940610933458,,39.96666666666667
720575940610938902,,0.06666666666666667
720575940610942066,,24.733333333333334
720575940610943897,,22.4
720575940610946070,,1.0333333333333334
720575940610946730,,17.966666666666665
720575940610951577,,28.166666666666668
720575940610960994,,27.3
720575940610963734,,6.766666666666667
720575940610964946,,92.73333333333333
720575940610979938,,1.0666666666666667
720575940611001061,,16.9
720575940611012721,,6.6
720575940611013785,,21.833333333333332
720575940611014570,,4.866666666666666
720575940611022515,,73.13333333333334
720575940611035365,,31.8
720575940611040866,,14.4
720575940611045700,,13.666666666666666
720575940611052517,,39.86666666666667
720575940611070254,,0.16666666666666666
720575940611077188,,11.033333333333333
720575940611079236,,92.86666666666666
720575940611086286,,55.8
720575940611090244,,13.166666666666666
720575940611094478,,6.8
720575940611098595,,32.56666666666667
720575940611108676,,17.033333333333335
720575940611111061,,13.866666666666667
720575940611111317,,14.633333333333333
720575940611111829,,19.466666666666665
720575940611113109,,38.766666666666666
