flyid,name,hygro_5Hz
720575940602564320,,13.191116539381934
720575940602605536,,12.426003201172755
720575940602977248,,62.058834092245796
720575940603050668,,15.469109002568096
720575940603111392,,7.97050116924205
720575940603231916,,44.47316294375994
720575940603317216,,14.709067498202144
720575940603455846,,21.39376856314318
720575940603464672,,78.89676095308911
720575940603556198,,1.6532795690182993
720575940603642982,,12.294533563968807
720575940603673120,,6.15729016875299
720575940603674656,,17.33144220452784
720575940603721248,,12.716743119036241
720575940603751782,,21.87906152771031
720575940603820716,hygro_L_19,65.77436177316102
720575940603832288,,1.9652537297311565
720575940603882720,,16.49592542282959
720575940603883232,,22.125525731355832
720575940603885856,,7.678541528180986
720575940603899936,,0.699205898780101
720575940603938238,,0.33993463423951903
720575940603984486,,13.224934362365998
720575940603985952,,62.17112584543479
720575940604008672,,15.165164760800401
720575940604050110,,14.598363683037295
720575940604093984,,19.85234383027746
720575940604103200,,14.007339346055536
720575940604126129,,4.738025842995043
720575940604131296,,16.501885414164715
720575940604132710,,30.73514094467258
720575940604284337,,0.5859465277082314
720575940604341216,,11.491107673133847
720575940604352172,,69.72827419506538
720575940604352689,,2.276449477195183
720575940604398816,,45.45528938785159
720575940604402092,,23.919517832375583
720575940604403628,,10.689350879366915
720575940604407468,,41.143448243108324
720575940604412588,,0.24944382578492943
720575940604414636,,18.710692130437074
720575940604418988,,1.3515423288475528
720575940604431584,,43.68350820262595
720575940604456876,,14.403548945389195
720575940604466912,,25.821093874754588
720575940604470240,,5.837141614028413
720575940604478176,,19.991553772086405
720575940604479590,,27.41281127907574
720575940604493024,,30.273952867477057
720575940604500448,,5.000555524694787
720575940604552894,,5.947548514584251
720575940604557792,,25.41574315262098
720575940604568521,,10.299999999999999
720575940604569824,,8.307225770376053
720575940604620512,,9.993609068911102
720575940604626912,,13.381413311837514
720575940604630496,,24.473568508812843
720575940604663520,,34.65730642864342
720575940604682976,,3.8512624192882807
720575940604690278,,0.37267799624996495
720575940604714208,,4.547160286010014
720575940604714464,,55.51800508743888
720575940604735660,,3.9283867200445304
720575940604737708,,0.699205898780101
720575940604766153,,25.48736070203338
720575940604783136,,20.297372572166413
720575940604806345,,14.003213916812097
720575940604810016,,8.56893614555895
720575940604833196,,18.25693171251828
720575940604860332,,7.428249382518662
720575940604874208,,34.75527138275414
720575940604880841,,6.805553287981482
720575940604884396,,15.828946760778352
720575940604908972,,23.509832458403913
720575940604911793,,15.101177290382214
720575940604924606,,20.689664623241775
720575940604931249,hygro_L_37,40.727018059268715
720575940604934572,,0.6110100926607788
720575940604935340,,8.208464465957618
720575940604941234,,16.831187982103014
720575940604961126,,25.981211159861914
720575940604961894,,15.226037640247124
720575940604962918,,19.248347692435548
720575940604963686,,19.789026139645067
720575940604963942,,17.203649483628627
720575940604974978,,17.85820695242262
720575940604978534,,9.735616170650022
720575940604985265,,10.301887637170623
720575940604991264,,23.843564237662868
720575940604994336,,8.633011577015802
720575940604997152,,21.226843592227482
720575940604999526,,8.388417941158842
720575940605000550,,4.112447230326758
720575940605007206,,31.2628462484713
720575940605028017,,23.785359642715797
720575940605029036,,42.61137041786956
720575940605030316,,10.094002619817815
720575940605031084,,7.861014918924627
720575940605032550,,27.004546942238363
720575940605037996,,2.238302928559939
720575940605039788,,1.2931443160847216
720575940605060798,,26.393601918310093
720575940605078560,,42.0227583842639
720575940605083838,,18.205005416704008
720575940605102694,,50.981042228132864
720575940605113376,,16.70066532274155
720575940605154988,,16.55885127524115
720575940605171121,,2.042873792805942
720575940605180337,,21.906391761310214
720575940605180849,,10.088717570743182
720575940605184102,,18.84910843750677
720575940605196465,,10.64685660444225
720575940605197745,,15.794373119001026
720575940605221065,,3.846499129800441
720575940605236866,,20.303940504246953
720575940605252041,,15.416621621555812
720575940605264305,hygro_L_22,65.37600647196356
720575940605280201,,18.955972380463336
720575940605290441,,14.878171930717834
720575940605305777,,6.263119563497624
720575940605309361,,28.94095521728488
720575940605309542,,13.861056557452207
720575940605312945,,19.647448236914183
720575940605338290,,12.000416659433123
720575940605362610,,18.45884310808478
720575940605376800,,6.731435376071155
720575940605383526,,29.743888261101453
720575940605391136,,17.313482222437713
720575940605391794,,11.222992272810115
720575940605396926,,16.95775797549769
720575940605400096,,46.43357262441332
720575940605407846,,16.726691909108094
720575940605410592,,28.173983270622795
720575940605411104,,18.46164191566455
720575940605412738,,27.656805471508974
720575940605420902,,32.39128826637735
720575940605421442,,23.94289502591995
720575940605427134,,32.2086254837979
720575940605431840,,26.104150372434393
720575940605451552,,14.342206555788021
720575940605452064,,9.445810358742829
720575940605462961,,0.1795054935711501
720575940605480806,,10.212410750324006
720575940605488416,,17.931226642059066
720575940605494560,,2.3048258550750034
720575940605507249,,13.358975343274729
720575940605513649,,1.0624918300339485
720575940605520062,,6.812162325983985
720575940605528422,,19.07482343008419
720575940605530336,,0.5120763831912405
720575940605541920,,15.934449054381098
720575940605544370,,17.36116355547634
720575940605551038,,16.715561611863357
720575940605551718,,11.249148115894524
720575940605552742,,9.468309716569738
720575940605565886,,4.750321626538097
720575940605583136,,17.171552702718014
720575940605597385,,0.17950549357115012
720575940605606274,,18.119020086331624
720575940605619744,,21.64924940962157
720575940605620670,,11.27455345260093
720575940605620926,,26.29820441694747
720575940605621024,,15.647541517936789
720575940605625376,,23.476915375652645
720575940605625958,,19.598781141239936
720575940605627057,,13.925994877685879
720575940605641830,,6.200716804441957
720575940605658033,,12.231516668017912
720575940605664446,,5.325410782277739
720575940605664702,,30.883310847266504
720575940605678368,,26.191262325863985
720575940605686886,,6.305993621591728
720575940605688608,,38.87988625955013
720575940605702065,,10.16579231212862
720575940605702944,,3.052321520853704
720575940605705650,,28.05076746820941
720575940605718449,,22.447494292236716
720575940605726385,,18.963708029344428
720575940605742002,,9.010179428476068
720575940605758142,,93.26354533733365
720575940605777841,,0.3
720575940605841074,,25.80527508518795
720575940605842656,,41.188995294050734
720575940605877728,,21.024879442117037
720575940605882336,,24.992999019725502
720575940605883569,,78.93148224180824
720575940605891040,,13.496872065614152
720575940605927904,,10.74678246422311
720575940605929394,,10.125874447835768
720575940605934001,,14.110043704160995
720575940605947569,,41.019087697748176
720575940605957809,,15.031411554918364
720575940605992369,,15.963152014004697
720575940605993649,,6.990151802516324
720575940605997257,,8.808833949823073
720575940606009801,,9.926899482382872
720575940606010057,,4.70035459655262
720575940606015154,,4.315347288715269
720575940606039241,,7.781816411781164
720575940606046892,,13.808049182350933
720575940606056905,,100.31090003916158
720575940606112940,,15.480597174814958
720575940606139308,,19.746054458211816
720575940606149321,,19.150543943536785
720575940606179686,,10.092681617004581
720575940606185858,,16.299147898654773
720575940606195657,,7.642643521714198
720575940606246334,,55.88484191223551
720575940606267659,,37.93977683996924
720575940606319794,,2.167692065051881
720575940606331996,,17.17155270271801
720575940606335106,,17.45307995741726
720575940606337312,,34.60316298965874
720575940606341250,,18.520409162746798
720575940606342089,,3.961481204465488
720575940606347394,,15.08553390945555
720575940606354633,,4.482558793070464
720575940606373321,,2.0058248511107175
720575940606385440,,52.87197325195604
720575940606399068,,27.660661998987337
720575940606428850,,0.3
720575940606436128,,27.554007573007112
720575940606452681,,17.990244269850503
720575940606453769,,13.630195237861498
720575940606454108,,19.066083907178097
720575940606477660,,12.732329803387211
720575940606483467,,22.527735991192923
720575940606483723,,17.868936422990846
720575940606498313,,20.828426088721475
720575940606514878,,27.939398705054487
720575940606514889,,5.743015081141806
720575940606549961,,17.180124174948986
720575940606563249,,10.712609392673663
720575940606573490,,10.261091559868278
720575940606590338,,58.91999283397407
720575940606602674,,11.557056526449783
720575940606611977,,9.992274793837264
720575940606621362,,18.29523313750212
720575940606649865,,34.52573919073517
720575940606662322,,21.078714909173712
720575940606663625,,17.85297983219857
720575940606664894,,63.49912510333421
720575940606667977,,16.356310369056
720575940606675804,,20.366230219000602
720575940606679142,,13.756776108118094
720575940606680450,,11.504781614615723
720575940606687499,,28.682960485665042
720575940606700043,,7.525955088890712
