flyid,name,hygro_75Hz
720575940602564320,,38.53333333333333
720575940602605536,,35.9
720575940602977248,,180.7
720575940603050668,,44.7
720575940603111392,,23.033333333333335
720575940603231916,,129.6
720575940603317216,,42.53333333333333
720575940603455846,,62.53333333333333
720575940603464672,,230.4
720575940603556198,,4.033333333333333
720575940603642982,,35.7
720575940603673120,,17.733333333333334
720575940603674656,,50.5
720575940603721248,,37.03333333333333
720575940603751782,,63.733333333333334
720575940603820716,bitter_L_19,233.46666666666667
720575940603832288,,5.8
720575940603882720,,48.03333333333333
720575940603883232,,64.23333333333333
720575940603885856,,22.133333333333333
720575940603899936,,0.6
720575940603938238,,0.4666666666666667
720575940603984486,,38.666666666666664
720575940603985952,,180.86666666666667
720575940603988838,,0.06666666666666667
720575940604008672,,44.06666666666667
720575940604050110,,42.6
720575940604093984,,57.93333333333333
720575940604103200,,40.96666666666667
720575940604126129,,14.166666666666666
720575940604131296,,48.0
720575940604132710,,89.53333333333333
720575940604284337,,3.966666666666667
720575940604341216,,33.4
720575940604352172,,203.2
720575940604352689,,5.366666666666666
720575940604398816,,131.56666666666666
720575940604402092,,69.96666666666667
720575940604403628,,24.966666666666665
720575940604407468,,120.03333333333333
720575940604412588,,4.9
720575940604414636,,76.43333333333334
720575940604418988,,1.3
720575940604431584,,127.7
720575940604456876,,41.3
720575940604466912,,75.03333333333333
720575940604470240,,17.9
720575940604478176,,58.2
720575940604479590,,79.83333333333333
720575940604493024,,87.93333333333334
720575940604500448,,14.066666666666666
720575940604552894,,17.033333333333335
720575940604557792,,74.33333333333333
720575940604568521,,29.933333333333334
720575940604569824,,21.966666666666665
720575940604620512,,28.633333333333333
720575940604626912,,39.0
720575940604630496,,71.16666666666667
720575940604663520,,100.43333333333334
720575940604682976,,10.766666666666667
720575940604690278,,0.16666666666666666
720575940604714208,,13.466666666666667
720575940604714464,,162.66666666666666
720575940604735660,,11.566666666666666
720575940604737708,,0.36666666666666664
720575940604766153,,74.06666666666666
720575940604770249,,0.06666666666666667
720575940604783136,,62.93333333333333
720575940604806345,,40.8
720575940604808736,,0.5
720575940604810016,,25.7
720575940604833196,,52.63333333333333
720575940604860332,,21.466666666666665
720575940604874208,,100.26666666666667
720575940604880841,,20.066666666666666
720575940604884396,,46.03333333333333
720575940604908972,,66.83333333333333
720575940604911793,,44.43333333333333
720575940604924606,,59.86666666666667
720575940604931249,bitter_L_37,166.36666666666667
720575940604934572,,1.2666666666666666
720575940604935340,,25.0
720575940604941234,,48.93333333333333
720575940604961126,,75.6
720575940604961894,,44.333333333333336
720575940604962918,,56.0
720575940604963686,,57.766666666666666
720575940604963942,,49.766666666666666
720575940604974978,,52.266666666666666
720575940604978534,,28.266666666666666
720575940604985265,,30.033333333333335
720575940604991264,,69.6
720575940604994336,,24.933333333333334
720575940604997152,,62.166666666666664
720575940604999526,,24.766666666666666
720575940605000550,,12.3
720575940605007206,,91.46666666666667
720575940605028017,,69.0
720575940605029036,,124.36666666666666
720575940605030316,,29.433333333333334
720575940605031084,,23.1
720575940605032550,,79.1
720575940605037996,,6.366666666666666
720575940605039788,,2.2
720575940605060798,,76.6
720575940605078560,,124.53333333333333
720575940605083838,,53.333333333333336
720575940605102694,,149.0
720575940605113376,,48.333333333333336
720575940605154988,,47.6
720575940605171121,,5.533333333333333
720575940605180337,,63.6
720575940605180849,,29.2
720575940605184102,,55.333333333333336
720575940605196465,,31.6
720575940605197745,,45.9
720575940605221065,,11.133333333333333
720575940605236866,,59.36666666666667
720575940605252041,,44.63333333333333
720575940605264305,bitter_L_22,233.23333333333332
720575940605280201,,54.8
720575940605290441,,43.333333333333336
720575940605305777,,15.266666666666667
720575940605309361,,84.86666666666666
720575940605309542,,40.4
720575940605312945,,57.0
720575940605338290,,35.0
720575940605362610,,53.833333333333336
720575940605376800,,19.4
720575940605383526,,87.5
720575940605391136,,50.733333333333334
720575940605391794,,33.0
720575940605396926,,49.4
720575940605400096,,135.76666666666668
720575940605407846,,48.56666666666667
720575940605410592,,81.66666666666667
720575940605411104,,54.6
720575940605412738,,80.23333333333333
720575940605420902,,93.36666666666666
720575940605421442,,70.03333333333333
720575940605427134,,94.1
720575940605431840,,76.03333333333333
720575940605451552,,41.833333333333336
720575940605452064,,27.666666666666668
720575940605462961,,0.06666666666666667
720575940605480806,,29.0
720575940605488416,,51.833333333333336
720575940605494560,,5.666666666666667
720575940605507249,,38.733333333333334
720575940605513649,,2.7666666666666666
720575940605520062,,19.833333333333332
720575940605528422,,55.833333333333336
720575940605530336,,1.1
720575940605541920,,46.3
720575940605544370,,50.233333333333334
720575940605551038,,48.4
720575940605551718,,32.53333333333333
720575940605552742,,27.766666666666666
720575940605565886,,14.266666666666667
720575940605583136,,49.666666666666664
720575940605597385,,0.03333333333333333
720575940605606274,,52.96666666666667
720575940605619744,,62.53333333333333
720575940605620670,,32.96666666666667
720575940605620926,,76.63333333333334
720575940605621024,,45.63333333333333
720575940605625376,,68.06666666666666
720575940605625958,,56.4
720575940605627057,,40.36666666666667
720575940605641830,,18.133333333333333
720575940605658033,,33.63333333333333
720575940605664446,,15.633333333333333
720575940605664702,,89.93333333333334
720575940605678368,,76.5
720575940605686886,,18.0
720575940605688608,,113.03333333333333
720575940605702065,,29.566666666666666
720575940605702944,,7.333333333333333
720575940605705650,,81.23333333333333
